gene	transcript	protein_change	score	pvalue	qvalue	info
FERMT1	ENST00000217289	.	.	0.190760906332068	1	.
SOCS6	ENST00000397942	.	.	0.190833178310651	1	.
CCDC87	ENST00000333861	.	.	0.190928214818928	1	.
TTLL7	ENST00000260505	.	.	0.191011903177555	1	.
LYPLA1	ENST00000316963	.	.	0.191050037322904	1	.
PLEC	ENST00000322810	.	.	0.19126310474659	1	.
GIGYF2	ENST00000409451	.	.	0.191346884109641	1	.
PRPS1L1	ENST00000506618	.	.	0.191514511111985	1	.
SP1	ENST00000327443	.	.	0.191538293575072	1	.
NADSYN1	ENST00000319023	.	.	0.191766122346555	1	.
NDUFA11	ENST00000418389	.	.	0.191933977021766	1	.
PIGM	ENST00000368090	.	.	0.192017938523112	1	.
ARC	ENST00000356613	.	.	0.192017938523112	1	.
NEXN	ENST00000334785	.	.	0.192017938523112	1	.
CDCA7	ENST00000306721	.	.	0.192135923887827	1	.
WAC	ENST00000354911	.	.	0.192353419308106	1	.
DDR1	ENST00000376575	.	.	0.192438087775112	1	.
DCC	ENST00000442544	.	.	0.192522185993444	1	.
RALGPS1	ENST00000259351	.	.	0.192606307007379	1	.
FZD2	ENST00000315323	.	.	0.192690450819613	1	.
THEMIS	ENST00000543064	.	.	0.192774617432845	1	.
KRT6A	ENST00000330722	.	.	0.192788728034934	1	.
SAMD9L	ENST00000318238	.	.	0.19285880684977	1	.
NDST1	ENST00000261797	.	.	0.192943019073085	1	.
MBD4	ENST00000249910	.	.	0.192943019073085	1	.
OXCT2	ENST00000327582	.	.	0.193111511949674	1	.
SH2D5	ENST00000444387	.	.	0.193111511949674	1	.
TBC1D9	ENST00000442267	.	.	0.193195792608341	1	.
BEND3	ENST00000429433	.	.	0.193448771498194	1	.
HJURP	ENST00000411486	.	.	0.193533143441751	1	.
ZNF175	ENST00000262259	.	.	0.193533143441751	1	.
TFAP2B	ENST00000393655	.	.	0.193660616260273	1	.
FKBP10	ENST00000321562	.	.	0.193870859522596	1	.
KARS	ENST00000319410	.	.	0.193955345632944	1	.
FBLN1	ENST00000327858	.	.	0.193955345632944	1	.
MYH13	ENST00000418404	.	.	0.194018799948057	1	.
INHA	ENST00000243786	.	.	0.194097195316932	1	.
SYT16	ENST00000430451	.	.	0.19420894102347	1	.
MCOLN1	ENST00000264079	.	.	0.194293518515793	1	.
AKAP3	ENST00000545990	.	.	0.194462742059845	1	.
AMH	ENST00000221496	.	.	0.194886200975683	1	.
VDR	ENST00000550325	.	.	0.195140550756972	1	.
CEP152	ENST00000380950	.	.	0.195225379772213	1	.
OR5H1	ENST00000354565	.	.	0.19525866919486	1	.
JAK2	ENST00000381652	.	.	0.19540946961258	1	.
RFX8	ENST00000428343	.	.	0.195564924679151	1	.
SQLE	ENST00000265896	.	.	0.195649868130863	1	.
ADRBK2	ENST00000324198	.	.	0.195819823723136	1	.
FNBP1	ENST00000446176	.	.	0.195847739350387	1	.
KCNK9	ENST00000520439	.	.	0.196160009738595	1	.
RASAL2	ENST00000367649	.	.	0.196286431206601	1	.
FZD7	ENST00000286201	.	.	0.196330240204929	1	.
LSM1	ENST00000311351	.	.	0.196498282534699	1	.
ROR2	ENST00000375715	.	.	0.196498282534699	1	.
HDGFL1	ENST00000510882	.	.	0.196500562339098	1	.
SPRY3	ENST00000302805	.	.	0.19650593536015	1	.
CNTN6	ENST00000446702	.	.	0.196756217464737	1	.
OR10G9	ENST00000375024	.	.	0.1971650803916	1	.
APOD	ENST00000343267	.	.	0.197268146910784	1	.
F2R	ENST00000319211	.	.	0.197385006167098	1	.
MANBA	ENST00000226578	.	.	0.197438973603689	1	.
CWF19L1	ENST00000354105	.	.	0.197609892104662	1	.
SPP2	ENST00000168148	.	.	0.197952004617113	1	.
PGLS	ENST00000252603	.	.	0.198037590158978	1	.
C11orf63	ENST00000227349	.	.	0.19829448462073	1	.
ASNS	ENST00000175506	.	.	0.198976741651945	1	.
GLTSCR2	ENST00000246802	.	.	0.199066409162435	1	.
ACSM5	ENST00000331849	.	.	0.199148202171588	1	.
TEX13A	ENST00000413579	.	.	0.199238200916081	1	.
UROS	ENST00000368797	.	.	0.199324131304531	1	.
ADAMTS13	ENST00000371929	.	.	0.199582060548746	1	.
KRT6C	ENST00000252250	.	.	0.199590052884559	1	.
FCHSD1	ENST00000435817	.	.	0.199668082998763	1	.
GOLIM4	ENST00000470487	.	.	0.199754128470914	1	.
MCF2	ENST00000519895	.	.	0.199754128470914	1	.
ADCY9	ENST00000294016	.	.	0.199754128470914	1	.
UBE4A	ENST00000431736	.	.	0.199811135846284	1	.
THAP4	ENST00000407315	.	.	0.199840196967895	1	.
KIF6	ENST00000287152	.	.	0.200012403047136	1	.
CDK7	ENST00000256443	.	.	0.20009854063479	1	.
TRPV5	ENST00000265310	.	.	0.20009854063479	1	.
PROK2	ENST00000295619	.	.	0.20009854063479	1	.
ST3GAL1	ENST00000319914	.	.	0.200184701258061	1	.
PTPRD	ENST00000381196	.	.	0.200215587508572	1	.
UTP23	ENST00000309822	.	.	0.200270884919647	1	.
TRAT1	ENST00000295756	.	.	0.20078847084479	1	.
MMP13	ENST00000260302	.	.	0.20136165597232	1	.
RPP40	ENST00000380051	.	.	0.201393370233932	1	.
TMPRSS11D	ENST00000283916	.	.	0.201454177616674	1	.
DNMT1	ENST00000359526	.	.	0.201454177616674	1	.
PHLPP2	ENST00000568954	.	.	0.201479876715086	1	.
OR5K3	ENST00000383695	.	.	0.201583578430475	1	.
PCDHGB7	ENST00000398594	.	.	0.201739534641931	1	.
MMP3	ENST00000299855	.	.	0.201826133454331	1	.
ZNF486	ENST00000335117	.	.	0.202027737758759	1	.
ANKS1A	ENST00000360359	.	.	0.202432971799653	1	.
MSH5	ENST00000375703	.	.	0.202692512015852	1	.
OR8B8	ENST00000328064	.	.	0.20269476236832	1	.
CNTN5	ENST00000524871	.	.	0.202780244894565	1	.
TF	ENST00000402696	.	.	0.202867120959597	1	.
COPS5	ENST00000357849	.	.	0.202917313292679	1	.
WDR45	ENST00000356463	.	.	0.202954020146545	1	.
PABPC5	ENST00000312600	.	.	0.202954020146545	1	.
EXOSC9	ENST00000379663	.	.	0.203040942458104	1	.
PCDHA13	ENST00000289272	.	.	0.203127887896972	1	.
SRCIN1	ENST00000264659	.	.	0.203388863004396	1	.
MAP2	ENST00000360351	.	.	0.203585593844126	1	.
TECPR1	ENST00000447648	.	.	0.203650046354684	1	.
OR2J3	ENST00000377169	.	.	0.203808563195713	1	.
LEF1	ENST00000265165	.	.	0.203824284314645	1	.
ACTR3B	ENST00000256001	.	.	0.203824284314645	1	.
ACSBG1	ENST00000258873	.	.	0.203911438020648	1	.
ESYT3	ENST00000389567	.	.	0.203911438020648	1	.
GTF2H5	ENST00000607778	.	.	0.203930590745701	1	.
MSH5	ENST00000375703	.	.	0.203930590745701	1	.
TCF3	ENST00000262965	.	.	0.203930590745701	1	.
DDIT4L	ENST00000273990	.	.	0.203998614880927	1	.
GNAO1	ENST00000262494	.	.	0.204254815485535	1	.
BTBD10	ENST00000278174	.	.	0.204347553918747	1	.
FOXD2	ENST00000334793	.	.	0.204522162433433	1	.
ESRP1	ENST00000433389	.	.	0.204871657562232	1	.
COL25A1	ENST00000399132	.	.	0.204924977474449	1	.
ZNF441	ENST00000357901	.	.	0.204924977474449	1	.
GABARAP	ENST00000302386	.	.	0.205148573641901	1	.
HNRNPUL2	ENST00000301785	.	.	0.205168413845813	1	.
NEK4	ENST00000233027	.	.	0.205309048132138	1	.
C7orf57	ENST00000348904	.	.	0.205659378125539	1	.
NFATC2IP	ENST00000320805	.	.	0.205659378125539	1	.
SLU7	ENST00000297151	.	.	0.205834682360728	1	.
PARM1	ENST00000307428	.	.	0.206010079450341	1	.
NRK	ENST00000428173	.	.	0.206405981355775	1	.
DAGLA	ENST00000257215	.	.	0.206712596784529	1	.
TBC1D2	ENST00000375066	.	.	0.206712596784529	1	.
ASXL2	ENST00000435504	.	.	0.206941098104588	1	.
LRRC16B	ENST00000342740	.	.	0.207064413139104	1	.
CYP4B1	ENST00000371923	.	.	0.207165632640676	1	.
TSGA10	ENST00000393483	.	.	0.207240460813772	1	.
GIPC3	ENST00000322315	.	.	0.207504706758177	1	.
CILP	ENST00000261883	.	.	0.20759283526574	1	.
NSRP1	ENST00000247026	.	.	0.207643293315171	1	.
ERMP1	ENST00000339450	.	.	0.207680987040845	1	.
OR6K2	ENST00000359610	.	.	0.207839860894054	1	.
CD93	ENST00000246006	.	.	0.207945581998381	1	.
HNRNPF	ENST00000443950	.	.	0.208064811768686	1	.
MTUS2	ENST00000431530	.	.	0.20821038646088	1	.
DLD	ENST00000205402	.	.	0.20829870118429	1	.
ST18	ENST00000276480	.	.	0.208475400501155	1	.
NDUFV3	ENST00000354250	.	.	0.209006057606288	1	.
MAP3K2	ENST00000409947	.	.	0.20909458202883	1	.
LPHN3	ENST00000514591	.	.	0.209191125832725	1	.
NUP160	ENST00000378460	.	.	0.209642378801739	1	.
GRAMD1B	ENST00000529750	.	.	0.209714905912493	1	.
ST8SIA6	ENST00000377602	.	.	0.209714905912493	1	.
APBB1IP	ENST00000376236	.	.	0.210069889953661	1	.
POM121	ENST00000395270	.	.	0.210117150740577	1	.
DENND5B	ENST00000389082	.	.	0.210336373077147	1	.
GATAD1	ENST00000287957	.	.	0.210603066360916	1	.
CPNE6	ENST00000397016	.	.	0.210869969877783	1	.
MGAT4B	ENST00000337755	.	.	0.210958984447789	1	.
CRYZ	ENST00000417775	.	.	0.210958984447789	1	.
CX3CL1	ENST00000006053	.	.	0.211048022387816	1	.
POLRMT	ENST00000588649	.	.	0.21113708370056	1	.
PDZRN3	ENST00000263666	.	.	0.211225033205207	1	.
EHBP1L1	ENST00000309295	.	.	0.211226168388718	1	.
PIPSL	ENST00000480546	.	.	0.211353696285733	1	.
PAQR9	ENST00000340634	.	.	0.211493562732641	1	.
IGF2BP2	ENST00000382199	.	.	0.211671942555101	1	.
IFIT1	ENST00000371804	.	.	0.211671942555101	1	.
LIN7A	ENST00000552864	.	.	0.212118301511347	1	.
CLUH	ENST00000570628	.	.	0.212131687654767	1	.
SATB1	ENST00000417717	.	.	0.212207643507045	1	.
SLC45A2	ENST00000296589	.	.	0.212297008910518	1	.
CTXN2	ENST00000417307	.	.	0.212589986438616	1	.
PSMA5	ENST00000271308	.	.	0.212812765571191	1	.
ZDHHC5	ENST00000287169	.	.	0.212833693045659	1	.
CYYR1	ENST00000299340	.	.	0.212923222379069	1	.
AMDHD2	ENST00000413459	.	.	0.213012775141829	1	.
DAB2	ENST00000320816	.	.	0.213102351336636	1	.
BECN1	ENST00000361523	.	.	0.213191950966186	1	.
RNF40	ENST00000324685	.	.	0.213191950966186	1	.
MAU2	ENST00000392313	.	.	0.213267334761147	1	.
PIP5K1B	ENST00000265382	.	.	0.213494774447622	1	.
NAPEPLD	ENST00000417955	.	.	0.213550583885754	1	.
PRDM6	ENST00000407847	.	.	0.213730041024114	1	.
FIP1L1	ENST00000337488	.	.	0.213826021238789	1	.
PROX2	ENST00000556084	.	.	0.214089236765858	1	.
SLC29A4	ENST00000396872	.	.	0.214089236765858	1	.
FBXL5	ENST00000341285	.	.	0.2144055664976	1	.
SLA2	ENST00000262866	.	.	0.214538759412444	1	.
PRKCI	ENST00000295797	.	.	0.214808754713525	1	.
STXBP3	ENST00000370008	.	.	0.214808754713525	1	.
PLA2G3	ENST00000215885	.	.	0.214898800115588	1	.
ZNF714	ENST00000596143	.	.	0.21498886900633	1	.
FOXN3	ENST00000345097	.	.	0.21498886900633	1	.
MGAT5B	ENST00000428789	.	.	0.215078961388447	1	.
SEC16A	ENST00000313050	.	.	0.215169077264638	1	.
CAMKV	ENST00000477224	.	.	0.215259216637597	1	.
C6orf141	ENST00000529246	.	.	0.215349379510024	1	.
DLX5	ENST00000222598	.	.	0.215439565884613	1	.
ABCA9	ENST00000340001	.	.	0.215529775764062	1	.
PLEKHA4	ENST00000263265	.	.	0.215529775764062	1	.
COL7A1	ENST00000328333	.	.	0.215546379440123	1	.
CALR3	ENST00000269881	.	.	0.215710266048327	1	.
GATA4	ENST00000335135	.	.	0.21577485147215	1	.
ESX1	ENST00000372588	.	.	0.215800546458537	1	.
CNNM4	ENST00000377075	.	.	0.215890850384393	1	.
IFITM5	ENST00000382614	.	.	0.216161903282814	1	.
PSMC2	ENST00000435765	.	.	0.216297324939234	1	.
DAK	ENST00000394900	.	.	0.216433167919143	1	.
ATG12	ENST00000509910	.	.	0.216460885962549	1	.
COLEC11	ENST00000418971	.	.	0.216523636530039	1	.
ARHGAP33	ENST00000314737	.	.	0.216704644366193	1	.
MET	ENST00000318493	.	.	0.216795183596844	1	.
ADAM22	ENST00000265727	.	.	0.216918757344405	1	.
TUSC3	ENST00000503731	.	.	0.216976332696778	1	.
RHOC	ENST00000285735	.	.	0.217248232983712	1	.
SLC26A11	ENST00000361193	.	.	0.217338913526686	1	.
NRBF2	ENST00000277746	.	.	0.217377040514819	1	.
CDH16	ENST00000299752	.	.	0.217429617631152	1	.
ANKRD26	ENST00000376087	.	.	0.217429617631152	1	.
TNRC6A	ENST00000395799	.	.	0.217606336452341	1	.
RHBDF2	ENST00000313080	.	.	0.21761109653535	1	.
SACS	ENST00000382298	.	.	0.217792669717879	1	.
IFT80	ENST00000326448	.	.	0.217792669717879	1	.
SREBF1	ENST00000355815	.	.	0.217835735254935	1	.
NDOR1	ENST00000371521	.	.	0.218337955151201	1	.
AJAP1	ENST00000378191	.	.	0.218428918610074	1	.
EEFSEC	ENST00000254730	.	.	0.218519905662801	1	.
DOCK11	ENST00000276202	.	.	0.218610916312079	1	.
MTX3	ENST00000512560	.	.	0.218754358569043	1	.
TMPRSS11A	ENST00000334830	.	.	0.218767607703491	1	.
UBA3	ENST00000361055	.	.	0.218884089866186	1	.
RLIM	ENST00000332687	.	.	0.21924865178698	1	.
ARHGAP28	ENST00000584387	.	.	0.219522321208452	1	.
NEUROD6	ENST00000297142	.	.	0.219704885616016	1	.
ZNF227	ENST00000313040	.	.	0.219904948894395	1	.
FBXO47	ENST00000378079	.	.	0.220002366333412	1	.
PRTG	ENST00000389286	.	.	0.220135374843803	1	.
TIMD4	ENST00000274532	.	.	0.220253146083628	1	.
CNP	ENST00000393892	.	.	0.220344605579764	1	.
SPTLC1	ENST00000262554	.	.	0.220596534408328	1	.
MAP3K14	ENST00000344686	.	.	0.220596534408328	1	.
FOXI2	ENST00000388920	.	.	0.220802257871679	1	.
SPINK2	ENST00000248701	.	.	0.2208272679688	1	.
KIFC1	ENST00000428849	.	.	0.2208272679688	1	.
ANKRD16	ENST00000380094	.	.	0.220893859311187	1	.
CAMK2D	ENST00000342666	.	.	0.221168805640503	1	.
KIF3C	ENST00000264712	.	.	0.221260501762862	1	.
TMEM161A	ENST00000162044	.	.	0.221352221562676	1	.
HLTF	ENST00000310053	.	.	0.221352221562676	1	.
PORCN	ENST00000326194	.	.	0.221443965042641	1	.
APOBEC3B	ENST00000333467	.	.	0.221535732205454	1	.
TSSK2	ENST00000399635	.	.	0.221751226761316	1	.
NADK	ENST00000344463	.	.	0.221811175817952	1	.
ASB15	ENST00000451558	.	.	0.221903037739127	1	.
C5orf60	ENST00000448248	.	.	0.222362702843919	1	.
RABL6	ENST00000371663	.	.	0.222445270869124	1	.
CCDC60	ENST00000327554	.	.	0.222454706983539	1	.
ASB11	ENST00000480796	.	.	0.222471118286535	1	.
PRRT2	ENST00000567659	.	.	0.222471118286535	1	.
BTAF1	ENST00000265990	.	.	0.222471118286535	1	.
GGT5	ENST00000398292	.	.	0.222546734835672	1	.
UFC1	ENST00000368003	.	.	0.222676823523885	1	.
KHDRBS1	ENST00000327300	.	.	0.222730861688264	1	.
ZNF134	ENST00000396161	.	.	0.222908478442556	1	.
FGF10	ENST00000264664	.	.	0.22291508342327	1	.
KIAA0513	ENST00000566428	.	.	0.223468318138512	1	.
ADAM32	ENST00000379907	.	.	0.223652919618916	1	.
TNRC6C	ENST00000335749	.	.	0.223705111688801	1	.
GJB1	ENST00000374022	.	.	0.223705111688801	1	.
SLC9A1	ENST00000263980	.	.	0.223705111688801	1	.
ARSF	ENST00000381127	.	.	0.223836120210426	1	.
SNX9	ENST00000392185	.	.	0.223837616089605	1	.
CCDC40	ENST00000397545	.	.	0.223929999953049	1	.
CDHR5	ENST00000358353	.	.	0.223929999953049	1	.
SAMD8	ENST00000542569	.	.	0.224068286039231	1	.
AOC3	ENST00000308423	.	.	0.224114838949618	1	.
AASDH	ENST00000205214	.	.	0.224207294088137	1	.
IRF2BP2	ENST00000366609	.	.	0.224207294088137	1	.
DDX11	ENST00000407793	.	.	0.224299772990408	1	.
BBS2	ENST00000245157	.	.	0.224299772990408	1	.
CYLC1	ENST00000329312	.	.	0.224484802096994	1	.
CASP9	ENST00000333868	.	.	0.224577352306702	1	.
IFI35	ENST00000438323	.	.	0.224577352306702	1	.
TMC2	ENST00000358864	.	.	0.22485514559385	1	.
PSD4	ENST00000245796	.	.	0.224947790917896	1	.
SEC14L1	ENST00000392476	.	.	0.225040460027269	1	.
SMARCD1	ENST00000394963	.	.	0.22522586961278	1	.
ITIH5	ENST00000256861	.	.	0.225318610094313	1	.
LUZP2	ENST00000336930	.	.	0.225504162448416	1	.
MAGI2	ENST00000354212	.	.	0.225875552796283	1	.
SPTY2D1	ENST00000336349	.	.	0.225875552796283	1	.
GDAP1L1	ENST00000342560	.	.	0.225929285983959	1	.
SRL	ENST00000399609	.	.	0.226061390833196	1	.
TXN	ENST00000374517	.	.	0.226172333542372	1	.
C5orf22	ENST00000325366	.	.	0.226247324140861	1	.
DPEP3	ENST00000268793	.	.	0.226712574361144	1	.
DISP1	ENST00000284476	.	.	0.22680569590411	1	.
FAM114A1	ENST00000358869	.	.	0.226898841286338	1	.
C9orf117	ENST00000373295	.	.	0.226992010510526	1	.
BCL2L14	ENST00000308721	.	.	0.227178420495565	1	.
KIRREL3	ENST00000525144	.	.	0.227178420495565	1	.
PTPN3	ENST00000374541	.	.	0.227271661261811	1	.
KLHL15	ENST00000328046	.	.	0.227271661261811	1	.
SRRM1	ENST00000323848	.	.	0.227458214355238	1	.
OR13A1	ENST00000553795	.	.	0.227458214355238	1	.
MARCH4	ENST00000273067	.	.	0.22773822293817	1	.
RRP15	ENST00000366932	.	.	0.22773822293817	1	.
RSPH3	ENST00000252655	.	.	0.227831606861345	1	.
FHAD1	ENST00000444385	.	.	0.22811190185522	1	.
ZIK1	ENST00000597850	.	.	0.228264703657088	1	.
WISP2	ENST00000372868	.	.	0.228298884565064	1	.
LMAN1L	ENST00000309664	.	.	0.228579537754653	1	.
ARID3B	ENST00000346246	.	.	0.22904777091662	1	.
VPS37B	ENST00000267202	.	.	0.229141489250183	1	.
TCP1	ENST00000321394	.	.	0.229201717316368	1	.
DEF8	ENST00000268676	.	.	0.229235231490427	1	.
KIF3A	ENST00000378746	.	.	0.229235231490427	1	.
GLRA1	ENST00000455880	.	.	0.229516601678222	1	.
PADI3	ENST00000375460	.	.	0.229610439572164	1	.
KAZN	ENST00000376030	.	.	0.229670833257877	1	.
OR5I1	ENST00000301532	.	.	0.229798187123242	1	.
ZSCAN31	ENST00000414429	.	.	0.229871254538099	1	.
RXFP2	ENST00000298386	.	.	0.229871254538099	1	.
UNC13A	ENST00000519716	.	.	0.230173969353688	1	.
DFFA	ENST00000377038	.	.	0.230375267947316	1	.
EDIL3	ENST00000296591	.	.	0.230550134565686	1	.
ILDR2	ENST00000271417	.	.	0.230644235729778	1	.
LGSN	ENST00000370657	.	.	0.231303614624711	1	.
KIAA0319L	ENST00000325722	.	.	0.231397907462961	1	.
PDZRN4	ENST00000402685	.	.	0.231551352687452	1	.
CAND2	ENST00000456430	.	.	0.231680929816929	1	.
IPO5	ENST00000261574	.	.	0.231786873429211	1	.
FBXL18	ENST00000382368	.	.	0.232058628681077	1	.
POLA2	ENST00000265465	.	.	0.232153113366079	1	.
SCEL	ENST00000349847	.	.	0.23224762204406	1	.
SHB	ENST00000377707	.	.	0.2322582184888	1	.
OR5M8	ENST00000327216	.	.	0.232335927806445	1	.
WDR3	ENST00000349139	.	.	0.232342154717718	1	.
TRMT2A	ENST00000252136	.	.	0.232494042752226	1	.
ZNF599	ENST00000329285	.	.	0.23253129206285	1	.
PCDH20	ENST00000409186	.	.	0.232720525423049	1	.
CAPN14	ENST00000403897	.	.	0.232815178115541	1	.
FOXD4	ENST00000382500	.	.	0.232909854819889	1	.
DPEP2	ENST00000412757	.	.	0.232909854819889	1	.
BRI3	ENST00000297290	.	.	0.232965994610348	1	.
GIMAP8	ENST00000307271	.	.	0.233099280274945	1	.
BACH2	ENST00000257749	.	.	0.233288801809792	1	.
BAZ1A	ENST00000360310	.	.	0.233383598613878	1	.
SPATA19	ENST00000299140	.	.	0.233383598613878	1	.
FDPS	ENST00000356657	.	.	0.233668133205151	1	.
HUWE1	ENST00000342160	.	.	0.233674680317797	1	.
KRTAP10-7	ENST00000380102	.	.	0.233674680317797	1	.
TMEM183A	ENST00000367242	.	.	0.234237851435976	1	.
XRCC5	ENST00000392133	.	.	0.234332888641797	1	.
USP5	ENST00000229268	.	.	0.234332888641797	1	.
ABAT	ENST00000396600	.	.	0.234427949902624	1	.
FAM69B	ENST00000371692	.	.	0.234427949902624	1	.
CCDC42B	ENST00000335621	.	.	0.234618144600082	1	.
TJP2	ENST00000539225	.	.	0.234903617126233	1	.
OPHN1	ENST00000355520	.	.	0.234998822773728	1	.
GC	ENST00000504199	.	.	0.234998822773728	1	.
C2orf78	ENST00000409561	.	.	0.235094052495106	1	.
MICAL1	ENST00000358807	.	.	0.235189306293064	1	.
GZMH	ENST00000216338	.	.	0.235189306293064	1	.
HTATSF1	ENST00000535601	.	.	0.235284584170299	1	.
IPP	ENST00000396478	.	.	0.235379886129508	1	.
ADARB2	ENST00000381312	.	.	0.235665936525946	1	.
UBR7	ENST00000013070	.	.	0.235761334840018	1	.
NKAIN3	ENST00000523211	.	.	0.235806187615537	1	.
OR11H4	ENST00000315409	.	.	0.235806187615537	1	.
ATP6V1H	ENST00000359530	.	.	0.236031027405752	1	.
AMY2B	ENST00000361355	.	.	0.236031027405752	1	.
CLEC5A	ENST00000546910	.	.	0.236031027405752	1	.
RADIL	ENST00000399583	.	.	0.236047674365767	1	.
RANBP9	ENST00000011619	.	.	0.236143169077851	1	.
KCNH4	ENST00000264661	.	.	0.23623868789618	1	.
CLASRP	ENST00000221455	.	.	0.236280964729854	1	.
OR52M1	ENST00000360213	.	.	0.236280964729854	1	.
PTX3	ENST00000295927	.	.	0.236429797862359	1	.
ZNF385B	ENST00000410066	.	.	0.236525389015603	1	.
CHM	ENST00000357749	.	.	0.236621004285879	1	.
CD70	ENST00000245903	.	.	0.236756144582735	1	.
KLK13	ENST00000595793	.	.	0.236993885468244	1	.
LRRC16A	ENST00000329474	.	.	0.237262218015959	1	.
C20orf173	ENST00000444723	.	.	0.237262218015959	1	.
RNASEL	ENST00000367559	.	.	0.23738679498486	1	.
EDARADD	ENST00000334232	.	.	0.237578484018702	1	.
SHANK2	ENST00000338508	.	.	0.23767436475432	1	.
LOXHD1	ENST00000441551	.	.	0.237707711635225	1	.
SMC1B	ENST00000357450	.	.	0.237770269639331	1	.
PXDN	ENST00000252804	.	.	0.237945854770543	1	.
GABRA2	ENST00000510861	.	.	0.238154130727248	1	.
ENPP6	ENST00000296741	.	.	0.238154130727248	1	.
PARD6B	ENST00000371610	.	.	0.238422442497806	1	.
FAM73B	ENST00000358369	.	.	0.238442280243962	1	.
VAV3	ENST00000370056	.	.	0.238493154063858	1	.
TAOK2	ENST00000308893	.	.	0.238493154063858	1	.
GPC3	ENST00000394299	.	.	0.238538378421207	1	.
MDM1	ENST00000303145	.	.	0.238730647299388	1	.
TNS4	ENST00000254051	.	.	0.238826818005718	1	.
NAALADL1	ENST00000358658	.	.	0.238826818005718	1	.
TTYH2	ENST00000269346	.	.	0.238899431986312	1	.
SMU1	ENST00000397149	.	.	0.238923012893803	1	.
PDGFD	ENST00000393158	.	.	0.238923012893803	1	.
RGPD4	ENST00000408999	.	.	0.239019231966339	1	.
TSPAN2	ENST00000369516	.	.	0.239308034317629	1	.
BMP8A	ENST00000331593	.	.	0.239615669046559	1	.
KCNV2	ENST00000382082	.	.	0.239723835588925	1	.
ATG2B	ENST00000359933	.	.	0.239789855510518	1	.
C11orf1	ENST00000260276	.	.	0.239789855510518	1	.
DDX18	ENST00000263239	.	.	0.239886292364478	1	.
C1orf177	ENST00000371273	.	.	0.239886292364478	1	.
ADAMTS8	ENST00000257359	.	.	0.240175748205664	1	.
KLHL32	ENST00000369261	.	.	0.240368839859511	1	.
KCTD19	ENST00000304372	.	.	0.240465422022442	1	.
SH3BGR	ENST00000333634	.	.	0.240658659033803	1	.
PABPC1L	ENST00000255136	.	.	0.240755313887627	1	.
PER3	ENST00000361923	.	.	0.240948696305043	1	.
NLRX1	ENST00000409109	.	.	0.241335752054466	1	.
YTHDC2	ENST00000161863	.	.	0.241529425429621	1	.
FRMD4A	ENST00000357447	.	.	0.241530045956682	1	.
BRD2	ENST00000395289	.	.	0.241626298501748	1	.
KIAA1429	ENST00000297591	.	.	0.241769793749911	1	.
CLEC4C	ENST00000542353	.	.	0.242184435228455	1	.
LDB2	ENST00000304523	.	.	0.242208046488105	1	.
BCLAF1	ENST00000531224	.	.	0.242208046488105	1	.
PLEKHG3	ENST00000247226	.	.	0.242402156663935	1	.
METTL7B	ENST00000394252	.	.	0.242402156663935	1	.
WFDC5	ENST00000372789	.	.	0.242489637384978	1	.
VMP1	ENST00000262291	.	.	0.242489637384978	1	.
KRT10	ENST00000269576	.	.	0.242596363965911	1	.
PSD2	ENST00000274710	.	.	0.242985070034598	1	.
UBASH3A	ENST00000319294	.	.	0.243179568844458	1	.
URB1	ENST00000382751	.	.	0.243210380834048	1	.
VSX2	ENST00000261980	.	.	0.243374164866762	1	.
CHD5	ENST00000262450	.	.	0.243414353421851	1	.
FAM13C	ENST00000373868	.	.	0.243471499339322	1	.
EML6	ENST00000356458	.	.	0.243932023365633	1	.
FAH	ENST00000407106	.	.	0.244056016804297	1	.
ORAI1	ENST00000330079	.	.	0.244153521511899	1	.
LNX1	ENST00000263925	.	.	0.244172770545874	1	.
RGS22	ENST00000360863	.	.	0.244446181625964	1	.
THEM5	ENST00000368817	.	.	0.244446181625964	1	.
CHL1	ENST00000256509	.	.	0.244644017250283	1	.
ALKBH8	ENST00000428149	.	.	0.244644017250283	1	.
MTA2	ENST00000278823	.	.	0.24465456424844	1	.
HNRNPR	ENST00000374616	.	.	0.244739060783551	1	.
KRTAP27-1	ENST00000382835	.	.	0.244836735858337	1	.
PTPN9	ENST00000306726	.	.	0.245032159057475	1	.
JPH3	ENST00000284262	.	.	0.24512990718722	1	.
RNPEPL1	ENST00000270357	.	.	0.245378002751372	1	.
SNRPA1	ENST00000254193	.	.	0.245814826243768	1	.
RRP7A	ENST00000323013	.	.	0.245814826243768	1	.
DAPP1	ENST00000512369	.	.	0.24587342675321	1	.
HPS3	ENST00000296051	.	.	0.2462067447728	1	.
GPC4	ENST00000370828	.	.	0.2462067447728	1	.
ADAMTS9	ENST00000498707	.	.	0.246304785365095	1	.
ZNF704	ENST00000327835	.	.	0.246402850346798	1	.
LRRIQ1	ENST00000393217	.	.	0.246599053489216	1	.
SPARCL1	ENST00000418378	.	.	0.246697191655325	1	.
FSCN3	ENST00000265825	.	.	0.246795354221629	1	.
DNAH11	ENST00000328843	.	.	0.24699175256561	1	.
SCFD2	ENST00000401642	.	.	0.24699175256561	1	.
AIM1L	ENST00000527815	.	.	0.247102581970082	1	.
OTOP2	ENST00000331427	.	.	0.247188248542735	1	.
MYT1L	ENST00000428368	.	.	0.247553696672885	1	.
