gene	transcript	protein_change	score	pvalue	qvalue	info
REV3L	ENST00000358835	.	.	0.143782933093297	1	.
LMO7	ENST00000465261	.	.	0.143849959558213	1	.
HAUS3	ENST00000243706	.	.	0.143850459287749	1	.
CYP21A2	ENST00000418967	.	.	0.14387230517623	1	.
SEC24C	ENST00000339365	.	.	0.14387230517623	1	.
C1QB	ENST00000314933	.	.	0.143919551678205	1	.
ZNF625	ENST00000439556	.	.	0.143919551678205	1	.
UGT1A5	ENST00000373414	.	.	0.144006415246297	1	.
LASP1	ENST00000318008	.	.	0.144090516347562	1	.
PHF6	ENST00000332070	.	.	0.144403756720993	1	.
LEPRE1	ENST00000236040	.	.	0.144542280544558	1	.
HEATR5B	ENST00000233099	.	.	0.144542280544558	1	.
OR5AU1	ENST00000304418	.	.	0.144633086444529	1	.
UBP1	ENST00000283629	.	.	0.144659624351316	1	.
OC90	ENST00000603859	.	.	0.144659624351316	1	.
OR4C11	ENST00000302231	.	.	0.145014227693569	1	.
SLC2A14	ENST00000543909	.	.	0.145103980711395	1	.
OR10J5	ENST00000334857	.	.	0.145193761433576	1	.
ABLIM3	ENST00000506113	.	.	0.145237840825605	1	.
OR2B6	ENST00000244623	.	.	0.145373405991007	1	.
CYP27B1	ENST00000228606	.	.	0.145485740113874	1	.
ADAR	ENST00000368474	.	.	0.145598117524797	1	.
HNRNPH2	ENST00000316594	.	.	0.145610255100645	1	.
CYP1B1	ENST00000260630	.	.	0.14580050595036	1	.
SULT1A1	ENST00000395609	.	.	0.145800698628661	1	.
ZNF491	ENST00000323169	.	.	0.145800698628661	1	.
ABCA2	ENST00000341511	.	.	0.14591300456784	1	.
ATP9A	ENST00000338821	.	.	0.146001603514983	1	.
PCM1	ENST00000325083	.	.	0.14618317786506	1	.
OR2AK2	ENST00000366480	.	.	0.146228230989241	1	.
UGT2B15	ENST00000338206	.	.	0.146318358015871	1	.
HSDL2	ENST00000398805	.	.	0.146372663502506	1	.
RFC1	ENST00000381897	.	.	0.146431055758408	1	.
AVPI1	ENST00000370626	.	.	0.146490003845711	1	.
NSD1	ENST00000439151	.	.	0.146611462185624	1	.
DICER1	ENST00000526495	.	.	0.146679143165947	1	.
OR5D14	ENST00000335605	.	.	0.146701706955766	1	.
CCT4	ENST00000394440	.	.	0.14674683972997	1	.
CYP2B6	ENST00000324071	.	.	0.146769530140445	1	.
OR10K2	ENST00000314902	.	.	0.146791979430264	1	.
OR5T3	ENST00000303059	.	.	0.146882279609117	1	.
SLC25A1	ENST00000215882	.	.	0.147085556305589	1	.
ESX1	ENST00000372588	.	.	0.147136762376523	1	.
CHRM5	ENST00000383263	.	.	0.147311583796281	1	.
DDX4	ENST00000505374	.	.	0.147329544282899	1	.
ADCY2	ENST00000338316	.	.	0.147356810072686	1	.
PPARGC1A	ENST00000264867	.	.	0.147399636241128	1	.
OR5B12	ENST00000302572	.	.	0.147469906065338	1	.
IL1RL2	ENST00000264257	.	.	0.147610032424888	1	.
WDR49	ENST00000308378	.	.	0.14769085586274	1	.
CORO2A	ENST00000343933	.	.	0.147820609120534	1	.
SPTBN1	ENST00000356805	.	.	0.147854756235015	1	.
MMP14	ENST00000311852	.	.	0.147890841476898	1	.
CEP290	ENST00000552810	.	.	0.148149391070429	1	.
IL17B	ENST00000261796	.	.	0.14819474547948	1	.
CYP3A4	ENST00000336411	.	.	0.148262790079473	1	.
CCDC74A	ENST00000295171	.	.	0.148383029950204	1	.
PDYN	ENST00000217305	.	.	0.148383029950204	1	.
OR10A6	ENST00000309838	.	.	0.148535124316447	1	.
CALHM2	ENST00000260743	.	.	0.148670024910188	1	.
CYP2C19	ENST00000371321	.	.	0.148671384937136	1	.
CCDC155	ENST00000447857	.	.	0.148735195564394	1	.
CYP24A1	ENST00000216862	.	.	0.14873953862303	1	.
OR10H5	ENST00000308940	.	.	0.148830434445534	1	.
OR2Z1	ENST00000324060	.	.	0.148862157045646	1	.
SMTNL1	ENST00000457912	.	.	0.148876202449597	1	.
CYP4A11	ENST00000310638	.	.	0.148898624493396	1	.
ZFPM2	ENST00000407775	.	.	0.148916991486975	1	.
NIPBL	ENST00000282516	.	.	0.148916991486975	1	.
OR2T1	ENST00000366474	.	.	0.149080540808004	1	.
TESC	ENST00000335209	.	.	0.149087863520082	1	.
MYO18A	ENST00000527372	.	.	0.149171540521843	1	.
SMARCD3	ENST00000491651	.	.	0.14929970553696	1	.
MAGI3	ENST00000307546	.	.	0.149399161012995	1	.
DNAL1	ENST00000553645	.	.	0.149439185255805	1	.
ACSL4	ENST00000340800	.	.	0.149490257692079	1	.
PHKB	ENST00000323584	.	.	0.149535816420754	1	.
POLR2A	ENST00000322644	.	.	0.149558598382375	1	.
GFI1B	ENST00000339463	.	.	0.149653177836777	1	.
SSTR5	ENST00000293897	.	.	0.149672534163313	1	.
CCDC150	ENST00000389175	.	.	0.149723932658184	1	.
GRIN2C	ENST00000293190	.	.	0.149923345255335	1	.
SNX7	ENST00000306121	.	.	0.150017160628255	1	.
CCNA1	ENST00000255465	.	.	0.150078008698884	1	.
FBXL20	ENST00000264658	.	.	0.150142879231776	1	.
RAE1	ENST00000395841	.	.	0.150174365861548	1	.
SPP2	ENST00000168148	.	.	0.150219780060454	1	.
APBB1IP	ENST00000376236	.	.	0.150290695952997	1	.
LOXL3	ENST00000264094	.	.	0.150290695952997	1	.
STAC2	ENST00000333461	.	.	0.150574560988533	1	.
OR2Y1	ENST00000307832	.	.	0.150745646424312	1	.
KCNB2	ENST00000523207	.	.	0.150768520156612	1	.
HFE	ENST00000357618	.	.	0.150882914790944	1	.
YIPF7	ENST00000332990	.	.	0.151175950066215	1	.
ARAP1	ENST00000393609	.	.	0.151191959949072	1	.
RXRA	ENST00000481739	.	.	0.151203407637236	1	.
LUZP2	ENST00000336930	.	.	0.151285634639559	1	.
RNF145	ENST00000518802	.	.	0.151368519134729	1	.
TCHH	ENST00000368804	.	.	0.151478152153168	1	.
DIP2A	ENST00000417564	.	.	0.151489599841332	1	.
GPR17	ENST00000544369	.	.	0.151563053547851	1	.
FBXW8	ENST00000309909	.	.	0.151570628911072	1	.
PAPD7	ENST00000230859	.	.	0.151570628911072	1	.
PIR	ENST00000380421	.	.	0.151784586555659	1	.
SLU7	ENST00000297151	.	.	0.151927325944131	1	.
THBS3	ENST00000368378	.	.	0.151958955056049	1	.
OR5M3	ENST00000312240	.	.	0.152027641185032	1	.
VCPIP1	ENST00000310421	.	.	0.152070146121059	1	.
FDFT1	ENST00000220584	.	.	0.152213047104833	1	.
APOA1	ENST00000236850	.	.	0.152359624141783	1	.
CEP164	ENST00000278935	.	.	0.152451205647094	1	.
DDX3X	ENST00000399959	.	.	0.152462653335258	1	.
IL3RA	ENST00000331035	.	.	0.152499091566491	1	.
SMEK2	ENST00000345102	.	.	0.152499091566491	1	.
PTPRG	ENST00000474889	.	.	0.152532648525701	1	.
WDR26	ENST00000414423	.	.	0.152570653214922	1	.
INSRR	ENST00000368195	.	.	0.152593911233417	1	.
CYB5A	ENST00000340533	.	.	0.152657264034043	1	.
PRKAR1B	ENST00000406797	.	.	0.152703054786698	1	.
SLC22A10	ENST00000535888	.	.	0.1527268821043	1	.
NTSR1	ENST00000370501	.	.	0.152760293227517	1	.
IFIT1	ENST00000371804	.	.	0.152857102009682	1	.
LYST	ENST00000536965	.	.	0.152928764770126	1	.
TLR3	ENST00000296795	.	.	0.152928764770126	1	.
FABP6	ENST00000393980	.	.	0.152943456238139	1	.
PCSK4	ENST00000300954	.	.	0.152954903926303	1	.
TP53INP1	ENST00000342697	.	.	0.15314387443645	1	.
TRAPPC5	ENST00000317378	.	.	0.153215618127886	1	.
UBE2I	ENST00000355803	.	.	0.153359166228542	1	.
SHE	ENST00000304760	.	.	0.153359166228542	1	.
L1CAM	ENST00000370060	.	.	0.153646505365367	1	.
ATPIF1	ENST00000335514	.	.	0.153819055565417	1	.
ATF1	ENST00000262053	.	.	0.154006134980148	1	.
GREB1L	ENST00000580732	.	.	0.154654745098267	1	.
TSPAN12	ENST00000222747	.	.	0.155043952168304	1	.
LRRC31	ENST00000316428	.	.	0.155043952168304	1	.
ZNF99	ENST00000596209	.	.	0.155457144527701	1	.
WDR52	ENST00000393845	.	.	0.155811887720538	1	.
KDM5B	ENST00000367265	.	.	0.155956896137861	1	.
ANGPT4	ENST00000381922	.	.	0.156044866374928	1	.
LLGL2	ENST00000392550	.	.	0.156247156901177	1	.
BAI3	ENST00000370598	.	.	0.156268601079649	1	.
CA14	ENST00000369111	.	.	0.156268601079649	1	.
MBD5	ENST00000407073	.	.	0.156537743025331	1	.
NFX1	ENST00000379540	.	.	0.156610440411243	1	.
SLC9A5	ENST00000299798	.	.	0.156828654657457	1	.
ELP2	ENST00000442325	.	.	0.156901433443352	1	.
APBA2	ENST00000558402	.	.	0.157026489679174	1	.
CLU	ENST00000316403	.	.	0.157026489679174	1	.
CSHL1	ENST00000309894	.	.	0.15711989194469	1	.
DSC1	ENST00000257198	.	.	0.157192752167351	1	.
SLC9A8	ENST00000417961	.	.	0.157223127141695	1	.
CCDC88A	ENST00000336838	.	.	0.157223127141695	1	.
MSH2	ENST00000233146	.	.	0.15749300233702	1	.
RPL41	ENST00000546591	.	.	0.15749300233702	1	.
HRC	ENST00000252825	.	.	0.15777636727956	1	.
SIK3	ENST00000292055	.	.	0.157849410869436	1	.
PRICKLE4	ENST00000458694	.	.	0.157922474844942	1	.
RPA2	ENST00000373912	.	.	0.157995559208376	1	.
MMAA	ENST00000281317	.	.	0.158207877044321	1	.
TRIM43	ENST00000272395	.	.	0.158654236315414	1	.
NMT1	ENST00000592782	.	.	0.158717155977978	1	.
ZBTB2	ENST00000325144	.	.	0.159314566706857	1	.
DENND5B	ENST00000389082	.	.	0.159393011222742	1	.
AFTPH	ENST00000238855	.	.	0.159608578003053	1	.
ATR	ENST00000350721	.	.	0.159941062040084	1	.
FAM96A	ENST00000300030	.	.	0.159941062040084	1	.
GLDC	ENST00000321612	.	.	0.159986981627384	1	.
KCTD6	ENST00000355076	.	.	0.160185179489098	1	.
ADAMTS13	ENST00000371929	.	.	0.160383481171301	1	.
RPS6KA4	ENST00000334205	.	.	0.160492574797484	1	.
CXorf65	ENST00000374251	.	.	0.160492574797484	1	.
NFKBIZ	ENST00000326172	.	.	0.161083543219986	1	.
ZBTB9	ENST00000395064	.	.	0.161083543219986	1	.
MAP3K11	ENST00000309100	.	.	0.161164720560893	1	.
PRMT2	ENST00000397637	.	.	0.161164720560893	1	.
SNRPE	ENST00000414487	.	.	0.161164720560893	1	.
FAM131B	ENST00000443739	.	.	0.161305494347151	1	.
ATG5	ENST00000369076	.	.	0.161376545988369	1	.
FAM81B	ENST00000283357	.	.	0.161379519040504	1	.
RIMS2	ENST00000406091	.	.	0.161575470052767	1	.
HMCN1	ENST00000271588	.	.	0.161824097696682	1	.
OR52E4	ENST00000316987	.	.	0.162372202455613	1	.
QPCTL	ENST00000012049	.	.	0.162388131577957	1	.
MRPL20	ENST00000344843	.	.	0.162388131577957	1	.
RASA2	ENST00000286364	.	.	0.162388131577957	1	.
ADSL	ENST00000216194	.	.	0.16278988507138	1	.
RCN1	ENST00000054950	.	.	0.162864320121152	1	.
RPS6KA3	ENST00000379565	.	.	0.163087748531427	1	.
PMVK	ENST00000368467	.	.	0.163162265762834	1	.
EFTUD2	ENST00000426333	.	.	0.16360980080602	1	.
CTAGE5	ENST00000396158	.	.	0.163908568769823	1	.
ACOXL	ENST00000439055	.	.	0.164132860763161	1	.
PABPC4L	ENST00000529122	.	.	0.164207665919961	1	.
PTPRQ	ENST00000266688	.	.	0.164357337985884	1	.
ZNF208	ENST00000599916	.	.	0.164432204899606	1	.
CCL20	ENST00000358813	.	.	0.16477233266216	1	.
ZMYND8	ENST00000461685	.	.	0.164834211251037	1	.
SPZ1	ENST00000296739	.	.	0.164834211251037	1	.
EIF4G2	ENST00000526148	.	.	0.164973015112128	1	.
PMCH	ENST00000329406	.	.	0.164973015112128	1	.
CAPN11	ENST00000398776	.	.	0.165031881651088	1	.
CYP4F11	ENST00000402119	.	.	0.165257100412075	1	.
CHKA	ENST00000265689	.	.	0.165374689595399	1	.
SRMS	ENST00000217188	.	.	0.165407349326539	1	.
NAV1	ENST00000367296	.	.	0.165575681577301	1	.
GRHPR	ENST00000318158	.	.	0.165708094615364	1	.
LIN37	ENST00000301159	.	.	0.165783332505125	1	.
EWSR1	ENST00000414183	.	.	0.165858591026507	1	.
MRPL45	ENST00000312513	.	.	0.166056879982138	1	.
TSGA10	ENST00000393483	.	.	0.166056879982138	1	.
MELK	ENST00000298048	.	.	0.166159831474218	1	.
PITPNC1	ENST00000581322	.	.	0.166159831474218	1	.
SBNO1	ENST00000420886	.	.	0.166179276175719	1	.
CCIN	ENST00000335119	.	.	0.166235193188186	1	.
PRDM11	ENST00000530656	.	.	0.166235193188186	1	.
POLR3C	ENST00000334163	.	.	0.166380680507121	1	.
SRL	ENST00000399609	.	.	0.166380680507121	1	.
TTLL7	ENST00000260505	.	.	0.16653684652119	1	.
ACTC1	ENST00000290378	.	.	0.166582187861672	1	.
SOD1	ENST00000270142	.	.	0.166763303386302	1	.
TMOD4	ENST00000295314	.	.	0.167141144755613	1	.
ARMC12	ENST00000288065	.	.	0.167279301359663	1	.
ZC3H4	ENST00000253048	.	.	0.167279301359663	1	.
PTPLAD2	ENST00000495827	.	.	0.16736809763483	1	.
TRMT2B	ENST00000372936	.	.	0.167670991003098	1	.
RCBTB1	ENST00000378302	.	.	0.167995621834361	1	.
KCNH6	ENST00000583023	.	.	0.168125951774319	1	.
CCDC12	ENST00000425441	.	.	0.168197952449594	1	.
ACAA2	ENST00000285093	.	.	0.168277770963312	1	.
N4BP3	ENST00000274605	.	.	0.16842967298225	1	.
ESPN	ENST00000377828	.	.	0.168501475421144	1	.
ZNF628	ENST00000598519	.	.	0.168501475421144	1	.
KIAA1324L	ENST00000450689	.	.	0.168602922030555	1	.
ELTD1	ENST00000370742	.	.	0.168657681357039	1	.
KIFC3	ENST00000379655	.	.	0.168733725583533	1	.
PANX3	ENST00000284288	.	.	0.168961982599892	1	.
PTPRR	ENST00000283228	.	.	0.16900830257441	1	.
SLC9A3R2	ENST00000424542	.	.	0.169723402204111	1	.
SEC61A1	ENST00000243253	.	.	0.169723402204111	1	.
FERMT3	ENST00000279227	.	.	0.169800521534913	1	.
RBP3	ENST00000224600	.	.	0.169876876822004	1	.
TMEM132C	ENST00000435159	.	.	0.170106067227063	1	.
C20orf195	ENST00000370098	.	.	0.170226907930636	1	.
CAPRIN1	ENST00000341394	.	.	0.170226907930636	1	.
TFG	ENST00000240851	.	.	0.170258964639914	1	.
ZNF415	ENST00000500065	.	.	0.170430367847165	1	.
NRBP2	ENST00000442628	.	.	0.170565008691126	1	.
SCFD2	ENST00000401642	.	.	0.17071815536627	1	.
SIM2	ENST00000290399	.	.	0.170794759874273	1	.
TNF	ENST00000449264	.	.	0.17094508174609	1	.
MRPS12	ENST00000407800	.	.	0.17094508174609	1	.
ATAD5	ENST00000321990	.	.	0.171101385762803	1	.
DENND1A	ENST00000373624	.	.	0.17148513597305	1	.
DGUOK	ENST00000264093	.	.	0.171561948418034	1	.
CAPN6	ENST00000324068	.	.	0.171715635729329	1	.
ELMO1	ENST00000310758	.	.	0.171715635729329	1	.
CEP120	ENST00000306467	.	.	0.171869406284384	1	.
MFRP	ENST00000555262	.	.	0.17194632278407	1	.
RFC4	ENST00000392481	.	.	0.172061735380012	1	.
ATP9B	ENST00000426216	.	.	0.1721665140846	1	.
TAS2R31	ENST00000390675	.	.	0.1721665140846	1	.
DDX20	ENST00000369702	.	.	0.172254196984177	1	.
CDC45	ENST00000437685	.	.	0.172470600823466	1	.
DLAT	ENST00000280346	.	.	0.172879875280978	1	.
FAM46B	ENST00000289166	.	.	0.172948132540012	1	.
CDK19	ENST00000368911	.	.	0.173025340698627	1	.
DGKH	ENST00000337343	.	.	0.173102569707266	1	.
FIGNL1	ENST00000419119	.	.	0.173387699257161	1	.
PDRG1	ENST00000202017	.	.	0.173566381738321	1	.
PGLYRP3	ENST00000290722	.	.	0.173566381738321	1	.
WTAP	ENST00000358372	.	.	0.173953465561312	1	.
RANBP17	ENST00000523189	.	.	0.174030944949546	1	.
BPNT1	ENST00000469520	.	.	0.174110150688456	1	.
KAT8	ENST00000448516	.	.	0.174110150688456	1	.
SPG11	ENST00000261866	.	.	0.174418655135342	1	.
BCAN	ENST00000329117	.	.	0.1745738854334	1	.
CTNNB1	ENST00000349496	.	.	0.174608637301285	1	.
NPAS4	ENST00000311034	.	.	0.174608637301285	1	.
TMEM182	ENST00000412401	.	.	0.174806887606252	1	.
TCF4	ENST00000398339	.	.	0.175273456392314	1	.
HP1BP3	ENST00000312239	.	.	0.175351291051674	1	.
C1orf112	ENST00000286031	.	.	0.175351291051674	1	.
UBE2G2	ENST00000345496	.	.	0.175429146630026	1	.
NOMO1	ENST00000287667	.	.	0.175740778179335	1	.
EXOSC4	ENST00000316052	.	.	0.175829328254483	1	.
ZNF512	ENST00000355467	.	.	0.175829328254483	1	.
DSC2	ENST00000280904	.	.	0.175962450353134	1	.
FAM171B	ENST00000304698	.	.	0.175974721603386	1	.
ALG14	ENST00000370205	.	.	0.175974721603386	1	.
SIGLEC10	ENST00000356298	.	.	0.176365046088471	1	.
RBMXL1	ENST00000399794	.	.	0.176375193158448	1	.
ACTL6B	ENST00000160382	.	.	0.176581717224527	1	.
PRKCH	ENST00000332981	.	.	0.176995070555634	1	.
DOPEY2	ENST00000399151	.	.	0.177049772154261	1	.
NKRF	ENST00000542113	.	.	0.177147266511935	1	.
MRPS35	ENST00000081029	.	.	0.177931584122271	1	.
RBM5	ENST00000347869	.	.	0.178088699509072	1	.
ZNF721	ENST00000511833	.	.	0.178237570299224	1	.
GATA4	ENST00000335135	.	.	0.178237570299224	1	.
LARP6	ENST00000299213	.	.	0.1782458988937	1	.
RAPGEF1	ENST00000372190	.	.	0.1782458988937	1	.
NSMCE2	ENST00000287437	.	.	0.1782458988937	1	.
CCDC78	ENST00000293889	.	.	0.178324530090946	1	.
DTX2	ENST00000324432	.	.	0.178403182294544	1	.
RAB42	ENST00000373826	.	.	0.178445009118269	1	.
BSND	ENST00000371265	.	.	0.178560549729999	1	.
RNF8	ENST00000373479	.	.	0.178639264966452	1	.
ASTL	ENST00000342380	.	.	0.178860191264967	1	.
SOCS4	ENST00000395472	.	.	0.179033156427935	1	.
RRM2	ENST00000360566	.	.	0.179067934541506	1	.
SCCPDH	ENST00000366510	.	.	0.179190860185744	1	.
SLC43A2	ENST00000301335	.	.	0.179348648070122	1	.
SS18	ENST00000415083	.	.	0.179427573565521	1	.
NEK3	ENST00000400357	.	.	0.179483725373196	1	.
PRKAG3	ENST00000529249	.	.	0.179489918943563	1	.
CDK1	ENST00000395284	.	.	0.179585487674236	1	.
CHRNA10	ENST00000250699	.	.	0.179691772877246	1	.
CST2	ENST00000304725	.	.	0.179899921739369	1	.
ALDH3B2	ENST00000349015	.	.	0.179980641241153	1	.
NARS2	ENST00000281038	.	.	0.180316523435657	1	.
ACVR1C	ENST00000243349	.	.	0.180455520349592	1	.
IL1RAP	ENST00000317757	.	.	0.180613981908622	1	.
TANC1	ENST00000263635	.	.	0.18070962190808	1	.
FAM166B	ENST00000399742	.	.	0.181169261286167	1	.
WDR13	ENST00000218056	.	.	0.181359799654771	1	.
MORF4L1	ENST00000331268	.	.	0.181964310310117	1	.
STX10	ENST00000587230	.	.	0.181986979435795	1	.
MTG1	ENST00000317502	.	.	0.182123573386615	1	.
TMCO6	ENST00000394671	.	.	0.182282920929929	1	.
VPS26A	ENST00000373382	.	.	0.18240560471834	1	.
GRPR	ENST00000380289	.	.	0.182444148636337	1	.
LIMS2	ENST00000545738	.	.	0.182522100660414	1	.
H2AFY2	ENST00000373255	.	.	0.182615068911608	1	.
FZD1	ENST00000287934	.	.	0.182824634105516	1	.
ZRANB2	ENST00000370920	.	.	0.183148287164301	1	.
DCAF17	ENST00000375255	.	.	0.18324078102291	1	.
RSRC2	ENST00000331738	.	.	0.183320740110317	1	.
SHISA5	ENST00000296444	.	.	0.183320740110317	1	.
DTNB	ENST00000406818	.	.	0.183560744288867	1	.
SRBD1	ENST00000263736	.	.	0.183720852861164	1	.
TBCEL	ENST00000422003	.	.	0.183961174445485	1	.
TDRD12	ENST00000444215	.	.	0.184041323976354	1	.
PLCL1	ENST00000428675	.	.	0.184084144853748	1	.
NCKIPSD	ENST00000294129	.	.	0.184201686556031	1	.
TSPYL2	ENST00000375442	.	.	0.184281899609437	1	.
CCL25	ENST00000390669	.	.	0.184362133841619	1	.
LMTK2	ENST00000297293	.	.	0.184367249530977	1	.
CDK5RAP3	ENST00000338399	.	.	0.184367249530977	1	.
FUNDC1	ENST00000378045	.	.	0.184367249530977	1	.
TBL2	ENST00000305632	.	.	0.184683282604091	1	.
DCUN1D1	ENST00000292782	.	.	0.185347285197216	1	.
OR1F1	ENST00000304646	.	.	0.185585965106669	1	.
CXCL17	ENST00000601181	.	.	0.185585965106669	1	.
ANKRD7	ENST00000265224	.	.	0.185648763746104	1	.
CRLS1	ENST00000378863	.	.	0.185729358369231	1	.
NPY1R	ENST00000296533	.	.	0.185769137603232	1	.
SPSB3	ENST00000566339	.	.	0.186051949086308	1	.
FAM46A	ENST00000320172	.	.	0.186455665160362	1	.
FOXC1	ENST00000380874	.	.	0.186617300259834	1	.
OST4	ENST00000456793	.	.	0.186804433928855	1	.
GPC5	ENST00000377067	.	.	0.186859912255639	1	.
RDX	ENST00000405097	.	.	0.187037108841504	1	.
IL22	ENST00000538666	.	.	0.187102715522539	1	.
MAGEB10	ENST00000356790	.	.	0.187102715522539	1	.
FAM120A	ENST00000277165	.	.	0.187588896117909	1	.
HSPA1L	ENST00000375654	.	.	0.187588896117909	1	.
MPP7	ENST00000337532	.	.	0.187670000659348	1	.
MRPL2	ENST00000388752	.	.	0.187670000659348	1	.
MTFR1	ENST00000262146	.	.	0.187832273570525	1	.
ATXN7L2	ENST00000369870	.	.	0.187994631601428	1	.
OLFML2A	ENST00000373580	.	.	0.187994631601428	1	.
ZNF41	ENST00000377065	.	.	0.188022656035006	1	.
PHACTR3	ENST00000371015	.	.	0.188238328287501	1	.
POGZ	ENST00000271715	.	.	0.188400899198183	1	.
DDI1	ENST00000302259	.	.	0.188807699195545	1	.
FAIM3	ENST00000367091	.	.	0.18924063146259	1	.
UACA	ENST00000322954	.	.	0.18924063146259	1	.
MRPS18B	ENST00000259873	.	.	0.189541281757622	1	.
C4orf29	ENST00000398965	.	.	0.189867872885716	1	.
TYW3	ENST00000370867	.	.	0.189949574005507	1	.
MINPP1	ENST00000371996	.	.	0.190031296465002	1	.
PTCHD1	ENST00000379361	.	.	0.190276591904708	1	.
RAB40A	ENST00000372633	.	.	0.190458360249072	1	.
KCNT2	ENST00000294725	.	.	0.190458360249072	1	.
CCDC69	ENST00000355417	.	.	0.190458360249072	1	.
REEP3	ENST00000373758	.	.	0.190603951386321	1	.
C1orf65	ENST00000366875	.	.	0.190767759266512	1	.
CCNK	ENST00000389879	.	.	0.190767759266512	1	.
OGT	ENST00000373719	.	.	0.191095631397621	1	.
CCS	ENST00000533244	.	.	0.191177652854377	1	.
TSNARE1	ENST00000307180	.	.	0.191289769721724	1	.
ERCC1	ENST00000013807	.	.	0.191289769721724	1	.
LY96	ENST00000284818	.	.	0.191350450027799	1	.
FAM177B	ENST00000445590	.	.	0.191505952446287	1	.
GOLGB1	ENST00000393667	.	.	0.19158808079698	1	.
FMO2	ENST00000441535	.	.	0.191675842431912	1	.
MED20	ENST00000265350	.	.	0.192359190161226	1	.
FZD2	ENST00000315323	.	.	0.192359190161226	1	.
SHROOM2	ENST00000380913	.	.	0.192787657319442	1	.
HIBCH	ENST00000359678	.	.	0.192787657319442	1	.
MRGPRX4	ENST00000314254	.	.	0.192893078048568	1	.
CDK11A	ENST00000404249	.	.	0.192905044424454	1	.
PCDHGA1	ENST00000517417	.	.	0.193002040578832	1	.
SSH3	ENST00000308127	.	.	0.193070050289199	1	.
NBEAL2	ENST00000450053	.	.	0.193216523591196	1	.
MOGAT3	ENST00000223114	.	.	0.193216523591196	1	.
NFKB2	ENST00000369966	.	.	0.193235141862207	1	.
LYSMD3	ENST00000315948	.	.	0.193431106331125	1	.
PRSS35	ENST00000536636	.	.	0.193565582206582	1	.
RNF220	ENST00000355387	.	.	0.193813637585844	1	.
EDEM2	ENST00000374492	.	.	0.193896365604714	1	.
ITPKC	ENST00000263370	.	.	0.194110067136492	1	.
GABRB1	ENST00000295454	.	.	0.194144678370851	1	.
TLK2	ENST00000346027	.	.	0.194641883302919	1	.
PITPNM2	ENST00000320201	.	.	0.195151355394606	1	.
KLHL9	ENST00000359039	.	.	0.195222932677499	1	.
P2RY8	ENST00000381297	.	.	0.195326809733134	1	.
CDK11B	ENST00000407249	.	.	0.1953668345396	1	.
FAM110A	ENST00000304189	.	.	0.195389140131591	1	.
BTBD19	ENST00000450269	.	.	0.195638612504256	1	.
NEU1	ENST00000375631	.	.	0.195734914594547	1	.
KCNMB2	ENST00000432997	.	.	0.195798091225007	1	.
FOXB2	ENST00000376708	.	.	0.195888278361929	1	.
CAND2	ENST00000456430	.	.	0.196054829789369	1	.
CHPT1	ENST00000229266	.	.	0.196054829789369	1	.
CKMT2	ENST00000424301	.	.	0.196221467256124	1	.
OR2AT4	ENST00000305159	.	.	0.196543305875939	1	.
PTPN11	ENST00000351677	.	.	0.196661797466797	1	.
FAM169A	ENST00000389156	.	.	0.196661797466797	1	.
CCNB3	ENST00000376042	.	.	0.196721896076207	1	.
ZNF451	ENST00000370706	.	.	0.196805376214917	1	.
CYTH4	ENST00000248901	.	.	0.196888877884147	1	.
CDH9	ENST00000231021	.	.	0.197055945823361	1	.
POU2F2	ENST00000526816	.	.	0.197055945823361	1	.
DDX6	ENST00000264018	.	.	0.197055945823361	1	.
DSP	ENST00000379802	.	.	0.197310620110887	1	.
KLC3	ENST00000391946	.	.	0.197473992616423	1	.
MAP3K10	ENST00000253055	.	.	0.197759555602349	1	.
DYX1C1	ENST00000321149	.	.	0.197759555602349	1	.
BIRC8	ENST00000426466	.	.	0.19817710628438	1	.
TRAM2	ENST00000182527	.	.	0.198393975750579	1	.
CD97	ENST00000242786	.	.	0.198828012012866	1	.
SNRPD3	ENST00000215829	.	.	0.198975558949802	1	.
FBXW9	ENST00000393261	.	.	0.198975558949802	1	.
FAM134B	ENST00000306320	.	.	0.199067486028033	1	.
SNX27	ENST00000368843	.	.	0.199151569890312	1	.
PABPC1	ENST00000318607	.	.	0.199169221043697	1	.
PARS2	ENST00000371279	.	.	0.199572313171053	1	.
RNF31	ENST00000324103	.	.	0.199656526637164	1	.
PDXDC1	ENST00000396410	.	.	0.199656526637164	1	.
IMMP2L	ENST00000405709	.	.	0.199697273147156	1	.
LRP12	ENST00000276654	.	.	0.199993596611447	1	.
ALDH3A2	ENST00000339618	.	.	0.200191315955732	1	.
GYPB	ENST00000502664	.	.	0.200191315955732	1	.
CDHR3	ENST00000317716	.	.	0.200568117742641	1	.
IL12RB2	ENST00000262345	.	.	0.200786076117278	1	.
UBASH3A	ENST00000319294	.	.	0.200837785120678	1	.
LRRK2	ENST00000298910	.	.	0.201006882439406	1	.
AK7	ENST00000267584	.	.	0.201260690764259	1	.
SNRPN	ENST00000400100	.	.	0.201345336840877	1	.
TRAPPC2L	ENST00000301021	.	.	0.201406826657569	1	.
AGAP3	ENST00000397238	.	.	0.201599405007911	1	.
CDK5RAP1	ENST00000346416	.	.	0.20176889208991	1	.
NEO1	ENST00000339362	.	.	0.202023285214852	1	.
IGSF5	ENST00000380588	.	.	0.202314550831248	1	.
