gene	transcript	protein_change	score	pvalue	qvalue	info
GTPBP1	ENST00000216044	.	.	0.296524270604233	1	.
TRMT2B	ENST00000372936	.	.	0.296631812716214	1	.
SS18L1	ENST00000331758	.	.	0.296631812716214	1	.
PRAMEF1	ENST00000332296	.	.	0.296653417730255	1	.
AQP4	ENST00000383168	.	.	0.296653417730255	1	.
SLC12A4	ENST00000422611	.	.	0.296678479407166	1	.
SHQ1	ENST00000325599	.	.	0.29673937909945	1	.
MRM1	ENST00000250156	.	.	0.296954584689366	1	.
APPL2	ENST00000551662	.	.	0.297061536330371	1	.
LRP2BP	ENST00000328559	.	.	0.297062223900886	1	.
NCK1	ENST00000481752	.	.	0.297062223900886	1	.
STRA8	ENST00000275764	.	.	0.297253132569732	1	.
FOXL1	ENST00000320241	.	.	0.297277575169149	1	.
SCRN2	ENST00000290216	.	.	0.297636460572769	1	.
PIK3CB	ENST00000477593	.	.	0.297854292610952	1	.
MADD	ENST00000311027	.	.	0.297854292610952	1	.
PYCARD	ENST00000247470	.	.	0.297924211909954	1	.
TMEM8B	ENST00000377988	.	.	0.298355789044097	1	.
NPPA	ENST00000376480	.	.	0.298571723461328	1	.
CLIP3	ENST00000360535	.	.	0.29878775513781	1	.
CORIN	ENST00000273857	.	.	0.298895807454321	1	.
HEATR3	ENST00000299192	.	.	0.299003884092904	1	.
GTF2F2	ENST00000340473	.	.	0.299054922189867	1	.
DSTYK	ENST00000367162	.	.	0.299054922189867	1	.
FTMT	ENST00000321339	.	.	0.299054922189867	1	.
FTSJ3	ENST00000427159	.	.	0.299436433916359	1	.
G6PD	ENST00000393562	.	.	0.299544632201603	1	.
GALNT6	ENST00000604506	.	.	0.29965285482344	1	.
EEF2K	ENST00000263026	.	.	0.299747992503577	1	.
TIAL1	ENST00000369093	.	.	0.299869373086567	1	.
CHPF2	ENST00000035307	.	.	0.300132493887958	1	.
DYRK3	ENST00000367109	.	.	0.300324812208146	1	.
TRA2B	ENST00000453386	.	.	0.300411094804139	1	.
AP3M2	ENST00000518421	.	.	0.300517175605345	1	.
ERICH1	ENST00000522706	.	.	0.300519512205827	1	.
LHX8	ENST00000294638	.	.	0.300627953965886	1	.
SLITRK4	ENST00000381779	.	.	0.300736420086736	1	.
HIST1H1D	ENST00000244534	.	.	0.301287079839453	1	.
SS18	ENST00000415083	.	.	0.301387728523958	1	.
HS3ST5	ENST00000312719	.	.	0.301387728523958	1	.
SSR4	ENST00000320857	.	.	0.301455445592675	1	.
EIF2AK2	ENST00000233057	.	.	0.301713711809257	1	.
GPT2	ENST00000340124	.	.	0.30182242167111	1	.
MFSD9	ENST00000258436	.	.	0.302039914559465	1	.
APH1A	ENST00000369109	.	.	0.302148697590807	1	.
CD93	ENST00000246006	.	.	0.302257505016818	1	.
ADARB2	ENST00000381312	.	.	0.302443287440149	1	.
MPV17	ENST00000380044	.	.	0.303128842923393	1	.
AGFG1	ENST00000409979	.	.	0.303128842923393	1	.
LMAN1L	ENST00000309664	.	.	0.303237870010324	1	.
ALCAM	ENST00000306107	.	.	0.303237870010324	1	.
ATP13A3	ENST00000439040	.	.	0.303346921516123	1	.
PABPC1L	ENST00000255136	.	.	0.303455997443211	1	.
RBP3	ENST00000224600	.	.	0.304220212932165	1	.
MEX3C	ENST00000406189	.	.	0.304438780144251	1	.
LEFTY1	ENST00000272134	.	.	0.304438780144251	1	.
CAMTA2	ENST00000414043	.	.	0.304548100417315	1	.
TGIF2LX	ENST00000561129	.	.	0.304567208685033	1	.
IFT88	ENST00000319980	.	.	0.304876207933628	1	.
MSGN1	ENST00000281047	.	.	0.30495396064396	1	.
CXorf40B	ENST00000370406	.	.	0.30495396064396	1	.
ESYT2	ENST00000251527	.	.	0.30505439187296	1	.
CCDC74A	ENST00000295171	.	.	0.30514740401742	1	.
IL1A	ENST00000263339	.	.	0.30514740401742	1	.
ADRA1A	ENST00000380586	.	.	0.305204535546442	1	.
CHRDL1	ENST00000372042	.	.	0.30542354292975	1	.
SMTN	ENST00000358743	.	.	0.305533083321094	1	.
CIB3	ENST00000269878	.	.	0.305533083321094	1	.
EMR3	ENST00000253673	.	.	0.305642648182123	1	.
OR52R1	ENST00000356069	.	.	0.30592162665896	1	.
KCNK7	ENST00000340313	.	.	0.306190839617259	1	.
S100A8	ENST00000368733	.	.	0.30625355043028	1	.
PGLYRP3	ENST00000290722	.	.	0.30684947734482	1	.
HTRA2	ENST00000258080	.	.	0.306959336030835	1	.
RASGRP1	ENST00000310803	.	.	0.307289059105426	1	.
MC1R	ENST00000555147	.	.	0.307452463948816	1	.
LYST	ENST00000536965	.	.	0.307666253412958	1	.
UNC5A	ENST00000329542	.	.	0.308248603006949	1	.
CCDC37	ENST00000352312	.	.	0.308279552044384	1	.
CLIP4	ENST00000320081	.	.	0.308389729434031	1	.
ZNF182	ENST00000396965	.	.	0.308442809188939	1	.
ANKRD49	ENST00000544612	.	.	0.308499931356282	1	.
ADAM21	ENST00000603540	.	.	0.308610157813555	1	.
JAKMIP1	ENST00000409021	.	.	0.308637060185859	1	.
NF2	ENST00000338641	.	.	0.308651132466123	1	.
GRXCR1	ENST00000399770	.	.	0.308651132466123	1	.
FLRT2	ENST00000330753	.	.	0.308720408808272	1	.
RNF125	ENST00000217740	.	.	0.308940984419715	1	.
GPATCH8	ENST00000591680	.	.	0.308940984419715	1	.
C4orf40	ENST00000502441	.	.	0.30905130904128	1	.
ZFYVE26	ENST00000347230	.	.	0.309382430198392	1	.
CYLD	ENST00000427738	.	.	0.309414512198033	1	.
VSIG4	ENST00000374737	.	.	0.309824268847188	1	.
SF3A3	ENST00000373019	.	.	0.309849556019753	1	.
TANC2	ENST00000424789	.	.	0.309849556019753	1	.
LANCL2	ENST00000254770	.	.	0.310045335546278	1	.
MAP4K4	ENST00000347699	.	.	0.310192680749879	1	.
ASB15	ENST00000451558	.	.	0.310377119867725	1	.
SLU7	ENST00000297151	.	.	0.310377119867725	1	.
PHF19	ENST00000373896	.	.	0.310387334800364	1	.
PLA2G4C	ENST00000599111	.	.	0.310487763790637	1	.
ERN2	ENST00000256797	.	.	0.31059843229213	1	.
MRO	ENST00000436348	.	.	0.31081984304054	1	.
TENM1	ENST00000422452	.	.	0.310971565442034	1	.
ADH1C	ENST00000515683	.	.	0.311047734647254	1	.
SEC14L1	ENST00000392476	.	.	0.311047734647254	1	.
SLAMF1	ENST00000302035	.	.	0.311152143563013	1	.
PACS2	ENST00000458164	.	.	0.311152143563013	1	.
ZNF43	ENST00000595461	.	.	0.311166398465195	1	.
SOX1	ENST00000330949	.	.	0.311166398465195	1	.
HOXA1	ENST00000343060	.	.	0.311262959586812	1	.
FBXO10	ENST00000432825	.	.	0.311361276215926	1	.
MTNR1A	ENST00000307161	.	.	0.311484665423391	1	.
SLC3A2	ENST00000377891	.	.	0.311928372320233	1	.
NAPA	ENST00000263354	.	.	0.312150373419213	1	.
DNAH2	ENST00000572933	.	.	0.31224566838617	1	.
SPATS1	ENST00000288390	.	.	0.312483559685332	1	.
KMT2C	ENST00000262189	.	.	0.313117187683508	1	.
DMRT1	ENST00000382276	.	.	0.313150597080669	1	.
MAGEE2	ENST00000373359	.	.	0.313312512366729	1	.
ORC3	ENST00000257789	.	.	0.313443357274042	1	.
CD5L	ENST00000368174	.	.	0.313443357274042	1	.
FMOD	ENST00000354955	.	.	0.31359578137847	1	.
SCYL3	ENST00000367772	.	.	0.313703295703715	1	.
OVCH1	ENST00000318184	.	.	0.313703295703715	1	.
IGF2BP1	ENST00000290341	.	.	0.313707139062716	1	.
FOXR2	ENST00000339140	.	.	0.313707139062716	1	.
LRBA	ENST00000357115	.	.	0.313898754345	1	.
ZNF263	ENST00000219069	.	.	0.314041360017684	1	.
SHF	ENST00000290894	.	.	0.314375802876812	1	.
RSPH6A	ENST00000221538	.	.	0.314375802876812	1	.
SOGA1	ENST00000237536	.	.	0.31448539808515	1	.
C20orf26	ENST00000245957	.	.	0.314598888095253	1	.
TG	ENST00000220616	.	.	0.314598888095253	1	.
CDC20	ENST00000372462	.	.	0.314640801348406	1	.
HMGCLL1	ENST00000398661	.	.	0.314640801348406	1	.
CRYGC	ENST00000282141	.	.	0.314640801348406	1	.
KRTAP5-8	ENST00000398534	.	.	0.314640801348406	1	.
TGIF2LY	ENST00000321217	.	.	0.314876717029757	1	.
NBPF3	ENST00000318249	.	.	0.314876717029757	1	.
ARMC9	ENST00000483477	.	.	0.314933700939843	1	.
ERCC6	ENST00000355832	.	.	0.315072443418694	1	.
FUNDC2	ENST00000369498	.	.	0.315072443418694	1	.
ALX3	ENST00000369792	.	.	0.315157032875755	1	.
SYCP2L	ENST00000283141	.	.	0.315268214410399	1	.
CALN1	ENST00000431984	.	.	0.315268735862826	1	.
TRIM37	ENST00000262294	.	.	0.315380463532535	1	.
ANGPT4	ENST00000381922	.	.	0.315464029998633	1	.
PHF3	ENST00000262043	.	.	0.315838000646795	1	.
C19orf33	ENST00000301246	.	.	0.315838000646795	1	.
LILRB5	ENST00000449561	.	.	0.316051744280102	1	.
RBM28	ENST00000223073	.	.	0.31616324853759	1	.
RBM42	ENST00000262633	.	.	0.316275173755508	1	.
DDX54	ENST00000314045	.	.	0.316387123677842	1	.
GSG1L	ENST00000447459	.	.	0.316387123677842	1	.
TSNAX	ENST00000366639	.	.	0.316499098307011	1	.
ZNF273	ENST00000476120	.	.	0.316835987294895	1	.
LZTS2	ENST00000370220	.	.	0.316947243940443	1	.
FAM120B	ENST00000476287	.	.	0.317032159430713	1	.
POLD4	ENST00000312419	.	.	0.317034955206738	1	.
SYNE2	ENST00000358025	.	.	0.317059342140089	1	.
KRT1	ENST00000252244	.	.	0.317059342140089	1	.
KCNA5	ENST00000252321	.	.	0.317395785076836	1	.
SPEN	ENST00000375759	.	.	0.317424637317213	1	.
ZNF471	ENST00000308031	.	.	0.317424637317213	1	.
TRADD	ENST00000345057	.	.	0.318013688090522	1	.
CCDC36	ENST00000438782	.	.	0.318069338688264	1	.
C4orf22	ENST00000508675	.	.	0.318181684210355	1	.
SH2D7	ENST00000328828	.	.	0.318181684210355	1	.
BCR	ENST00000305877	.	.	0.318210127374948	1	.
ADAMTSL5	ENST00000330475	.	.	0.318518869259632	1	.
TRIM46	ENST00000334634	.	.	0.318518869259632	1	.
MECP2	ENST00000453960	.	.	0.318743783052518	1	.
CSNK1A1	ENST00000515768	.	.	0.31879971222083	1	.
RNF151	ENST00000569714	.	.	0.319081339430297	1	.
BCAS3	ENST00000390652	.	.	0.319081339430297	1	.
AMIGO3	ENST00000535833	.	.	0.319419118692295	1	.
CBLL1	ENST00000440859	.	.	0.319419118692295	1	.
DPP3	ENST00000360510	.	.	0.31964442872379	1	.
RNF169	ENST00000299563	.	.	0.319757120903846	1	.
EVC	ENST00000382674	.	.	0.319757120903846	1	.
FAM86B2	ENST00000262365	.	.	0.319980082817717	1	.
ACBD4	ENST00000431281	.	.	0.320176966850617	1	.
ABCA13	ENST00000435803	.	.	0.320208137442596	1	.
PGR	ENST00000325455	.	.	0.320373895324045	1	.
MTL5	ENST00000255087	.	.	0.320433794436964	1	.
PITPNM3	ENST00000262483	.	.	0.320546660123865	1	.
RBMS2	ENST00000262031	.	.	0.320772465889203	1	.
RAPSN	ENST00000298854	.	.	0.320998370859387	1	.
RHBDD2	ENST00000006777	.	.	0.321111360552345	1	.
MBTD1	ENST00000586178	.	.	0.321224375053775	1	.
PCDHGA8	ENST00000398604	.	.	0.321563567433091	1	.
TEAD2	ENST00000598810	.	.	0.321789819772689	1	.
C4orf33	ENST00000281146	.	.	0.321950922221645	1	.
NLGN4X	ENST00000381095	.	.	0.322016171404249	1	.
ARSJ	ENST00000315366	.	.	0.322129384460565	1	.
IL1B	ENST00000263341	.	.	0.322148250379017	1	.
ZNF341	ENST00000342427	.	.	0.322345622914515	1	.
DCAF12	ENST00000361264	.	.	0.322582485012528	1	.
TC2N	ENST00000435962	.	.	0.322809184318408	1	.
PTPRR	ENST00000283228	.	.	0.323016058243005	1	.
PREB	ENST00000260643	.	.	0.323035983003367	1	.
LRRC4B	ENST00000599957	.	.	0.323149419619051	1	.
MMP10	ENST00000279441	.	.	0.323262881086763	1	.
HERC6	ENST00000264346	.	.	0.323376367408925	1	.
TAS2R8	ENST00000240615	.	.	0.323530789718729	1	.
CCDC9	ENST00000221922	.	.	0.323716975526305	1	.
KRIT1	ENST00000394507	.	.	0.323830561290462	1	.
OR7D4	ENST00000308682	.	.	0.323926200062267	1	.
ANKRD28	ENST00000399451	.	.	0.324211545160164	1	.
OR2M3	ENST00000456743	.	.	0.324211545160164	1	.
SKI	ENST00000378536	.	.	0.324211545160164	1	.
OPHN1	ENST00000355520	.	.	0.324285153036777	1	.
PCDH11Y	ENST00000400457	.	.	0.324285153036777	1	.
SPRYD4	ENST00000338146	.	.	0.324321787693672	1	.
OR52E4	ENST00000316987	.	.	0.324321787693672	1	.
LMO7	ENST00000465261	.	.	0.324512598157623	1	.
UTP20	ENST00000261637	.	.	0.324740142802742	1	.
B4GALNT1	ENST00000341156	.	.	0.324740142802742	1	.
KIF1A	ENST00000498729	.	.	0.325113494620398	1	.
SLC4A1AP	ENST00000326019	.	.	0.32542337407732	1	.
RNF8	ENST00000373479	.	.	0.32542337407732	1	.
DDIT4L	ENST00000273990	.	.	0.325509613815879	1	.
EED	ENST00000263360	.	.	0.325707739824809	1	.
IWS1	ENST00000295321	.	.	0.325905910099545	1	.
KMT2B	ENST00000222270	.	.	0.326104124633847	1	.
SLC7A6	ENST00000566454	.	.	0.326449901931361	1	.
IFNA4	ENST00000421715	.	.	0.326601785604425	1	.
PDK4	ENST00000005178	.	.	0.326906784405655	1	.
COPA	ENST00000368069	.	.	0.327294340941107	1	.
FSCN1	ENST00000382361	.	.	0.32736406579012	1	.
DLEC1	ENST00000308059	.	.	0.327492865117652	1	.
ERC2	ENST00000288221	.	.	0.327691433503842	1	.
PIBF1	ENST00000326291	.	.	0.327707288706435	1	.
DCDC1	ENST00000597505	.	.	0.328165268556365	1	.
RALBP1	ENST00000019317	.	.	0.328279825909059	1	.
MINK1	ENST00000355280	.	.	0.328287403857886	1	.
OTUD4	ENST00000454497	.	.	0.328394408222677	1	.
IPO13	ENST00000372343	.	.	0.328623647742367	1	.
FMO3	ENST00000367755	.	.	0.328684938361078	1	.
ZBTB43	ENST00000373464	.	.	0.328852987134793	1	.
HIVEP3	ENST00000372583	.	.	0.328967694289332	1	.
CD40	ENST00000372285	.	.	0.328991048445249	1	.
MAGEA10	ENST00000370323	.	.	0.328991048445249	1	.
BAG6	ENST00000375964	.	.	0.329480537384008	1	.
FMO5	ENST00000254090	.	.	0.329480537384008	1	.
FLG2	ENST00000388718	.	.	0.329656461785583	1	.
GIP	ENST00000357424	.	.	0.329771343819046	1	.
GRHL3	ENST00000350501	.	.	0.329886250844893	1	.
GRIN3A	ENST00000361820	.	.	0.330001182865542	1	.
HYDIN	ENST00000393567	.	.	0.330077700219123	1	.
MAGOH	ENST00000371470	.	.	0.330185313358095	1	.
LCE2D	ENST00000368784	.	.	0.330185313358095	1	.
IGSF10	ENST00000282466	.	.	0.33023112190093	1	.
KIAA1467	ENST00000197268	.	.	0.330346128920508	1	.
RBM27	ENST00000265271	.	.	0.330461160944568	1	.
TRABD	ENST00000303434	.	.	0.331073854098286	1	.
OSBPL1A	ENST00000319481	.	.	0.331273217191055	1	.
MTERFD3	ENST00000552029	.	.	0.331672075643606	1	.
LOXL4	ENST00000260702	.	.	0.332869708688101	1	.
CD7	ENST00000312648	.	.	0.332869708688101	1	.
FNDC3A	ENST00000492622	.	.	0.333113804300886	1	.
DCLK2	ENST00000302176	.	.	0.333460778071073	1	.
FGB	ENST00000302068	.	.	0.333460778071073	1	.
RAP2A	ENST00000245304	.	.	0.333469119850312	1	.
SLC7A1	ENST00000380752	.	.	0.333692219262928	1	.
ANKRD12	ENST00000262126	.	.	0.333766642516155	1	.
ERI1	ENST00000523898	.	.	0.333766642516155	1	.
LMX1B	ENST00000355497	.	.	0.334155402561913	1	.
CHAT	ENST00000337653	.	.	0.334387144707759	1	.
DBR1	ENST00000260803	.	.	0.334503053413241	1	.
NSUN6	ENST00000377304	.	.	0.334503053413241	1	.
OR5K1	ENST00000332650	.	.	0.334618987210321	1	.
C10orf128	ENST00000474718	.	.	0.334959930500266	1	.
DSG1	ENST00000257192	.	.	0.334966939175353	1	.
CNNM2	ENST00000369878	.	.	0.335082973363027	1	.
UNG	ENST00000242576	.	.	0.335431226557917	1	.
TUT1	ENST00000308436	.	.	0.335547361174903	1	.
SOX8	ENST00000293894	.	.	0.335663520905267	1	.
BVES	ENST00000314641	.	.	0.335663520905267	1	.
PPP2R2C	ENST00000382599	.	.	0.335870724834367	1	.
RPL23A	ENST00000422514	.	.	0.336152974345872	1	.
OXR1	ENST00000452423	.	.	0.336244696342448	1	.
SIL1	ENST00000394817	.	.	0.336472115321777	1	.
C4orf17	ENST00000326581	.	.	0.33647734239566	1	.
LGI4	ENST00000310123	.	.	0.336593703120162	1	.
IMPAD1	ENST00000262644	.	.	0.33671008897982	1	.
LRPPRC	ENST00000260665	.	.	0.336942936114287	1	.
XRCC4	ENST00000511817	.	.	0.337059397393935	1	.
B4GALT4	ENST00000483209	.	.	0.337059397393935	1	.
GCC2	ENST00000309863	.	.	0.337073901168784	1	.
NUP35	ENST00000295119	.	.	0.337073901168784	1	.
TTL	ENST00000233336	.	.	0.33729239539016	1	.
PDZD8	ENST00000334464	.	.	0.337345774090436	1	.
KANSL1	ENST00000576739	.	.	0.337345774090436	1	.
CECR2	ENST00000262608	.	.	0.337408932111577	1	.
IQUB	ENST00000466202	.	.	0.337676082206906	1	.
IQCH	ENST00000335894	.	.	0.337991993048499	1	.
NPHS2	ENST00000367615	.	.	0.338225393555698	1	.
UVRAG	ENST00000356136	.	.	0.338278658267663	1	.
ZSWIM3	ENST00000255152	.	.	0.33834213156164	1	.
NAA25	ENST00000261745	.	.	0.338809335324159	1	.
STARD3	ENST00000336308	.	.	0.338809335324159	1	.
GPRASP1	ENST00000537097	.	.	0.33908270720379	1	.
RBM43	ENST00000331426	.	.	0.33928382907273	1	.
KIAA1804	.	.	.	0.339484994783155	1	.
ACCS	ENST00000263776	.	.	0.339510896450377	1	.
GSTT2	ENST00000215780	.	.	0.339510896450377	1	.
WDR62	ENST00000401500	.	.	0.339744951698537	1	.
KDM4D	ENST00000335080	.	.	0.339862017122148	1	.
RHBDF1	ENST00000262316	.	.	0.340213364620143	1	.
LATS1	ENST00000543571	.	.	0.340290095914885	1	.
CCDC158	ENST00000388914	.	.	0.340564939009699	1	.
DDX19A	ENST00000302243	.	.	0.340799448019203	1	.
PLD3	ENST00000409587	.	.	0.340916740356154	1	.
HOXA7	ENST00000242159	.	.	0.340922709092458	1	.
LRRC37B	ENST00000341671	.	.	0.340922709092458	1	.
NAA16	ENST00000379406	.	.	0.341034057917798	1	.
HERC4	ENST00000395198	.	.	0.341151400706555	1	.
EFR3A	ENST00000254624	.	.	0.341268768724844	1	.
CERK	ENST00000216264	.	.	0.341855987343976	1	.
REG1B	ENST00000305089	.	.	0.341855987343976	1	.
TCHHL1	ENST00000368806	.	.	0.342091051483053	1	.
TTLL13	ENST00000339615	.	.	0.34220862142472	1	.
GALNT16	ENST00000337827	.	.	0.342507737174309	1	.
CD58	ENST00000369489	.	.	0.342709603499824	1	.
SIPA1	ENST00000394224	.	.	0.342796849951124	1	.
CCDC71	ENST00000321895	.	.	0.342796849951124	1	.
ZNF343	ENST00000278772	.	.	0.342911513560741	1	.
BCAS1	ENST00000395961	.	.	0.342914571436959	1	.
GFPT1	ENST00000357308	.	.	0.343150090208542	1	.
ADAM18	ENST00000265707	.	.	0.343503557901996	1	.
PHGDH	ENST00000369409	.	.	0.343857253096824	1	.
DENND5A	ENST00000328194	.	.	0.343857253096824	1	.
GDF2	ENST00000249598	.	.	0.344447250824274	1	.
NEURL	.	.	.	0.344497448533431	1	.
TULP3	ENST00000397132	.	.	0.344565326251953	1	.
LIMA1	ENST00000394943	.	.	0.34480155300886	1	.
RGS7	ENST00000366565	.	.	0.344919704342927	1	.
NRD1	ENST00000354831	.	.	0.345274310196624	1	.
JAM2	ENST00000400532	.	.	0.345392562773088	1	.
SEZ6	ENST00000317338	.	.	0.345688540619366	1	.
C6orf48	ENST00000375640	.	.	0.345688540619366	1	.
PCDHGC4	ENST00000306593	.	.	0.345865826269629	1	.
RBM47	ENST00000381793	.	.	0.34610260996619	1	.
FCN1	ENST00000371806	.	.	0.346148017458333	1	.
PHYHIP	ENST00000454243	.	.	0.346339494987423	1	.
POLN	ENST00000511885	.	.	0.346553366297494	1	.
TGFB1	ENST00000221930	.	.	0.346576481352689	1	.
TPX2	ENST00000300403	.	.	0.346695012545383	1	.
DACT1	ENST00000335867	.	.	0.346813569081345	1	.
ZNF609	ENST00000326648	.	.	0.346879388903831	1	.
ATR	ENST00000350721	.	.	0.347050758192751	1	.
KIF27	ENST00000297814	.	.	0.34752544064125	1	.
ZC3H18	ENST00000301011	.	.	0.347770459419506	1	.
AURKC	ENST00000302804	.	.	0.347973460837481	1	.
PLEKHM1	ENST00000430334	.	.	0.348069993424255	1	.
CCDC8	ENST00000307522	.	.	0.348379594386677	1	.
HEBP2	ENST00000607197	.	.	0.348713922315761	1	.
C3orf30	ENST00000295622	.	.	0.348785902178599	1	.
ABCF2	ENST00000222388	.	.	0.348785902178599	1	.
CCDC107	ENST00000426546	.	.	0.349070961703922	1	.
FBLN2	ENST00000404922	.	.	0.349192384163329	1	.
ANKEF1	ENST00000378380	.	.	0.349260354218064	1	.
PALMD	ENST00000263174	.	.	0.349309114916991	1	.
POFUT1	ENST00000375749	.	.	0.34954736971608	1	.
IGFL4	ENST00000377697	.	.	0.349666535216432	1	.
QSOX2	ENST00000358701	.	.	0.349666535216432	1	.
RPL6	ENST00000424576	.	.	0.349904942430851	1	.
EMD	ENST00000369842	.	.	0.350005870511525	1	.
SLC7A13	ENST00000297524	.	.	0.35014345127969	1	.
TAC1	ENST00000319273	.	.	0.350450471322679	1	.
RHO	ENST00000296271	.	.	0.350450471322679	1	.
MITD1	ENST00000289359	.	.	0.35050140515983	1	.
TRIM26	ENST00000454678	.	.	0.350740168179412	1	.
ACSS3	ENST00000548058	.	.	0.35097903290117	1	.
EXOC4	ENST00000253861	.	.	0.351227405231862	1	.
ARC	ENST00000356613	.	.	0.351457067528649	1	.
FCGR2B	ENST00000358671	.	.	0.351576639779627	1	.
ZNF800	ENST00000393313	.	.	0.351576639779627	1	.
CD2	ENST00000369478	.	.	0.351576639779627	1	.
AP3S2	ENST00000336418	.	.	0.351640344775518	1	.
RAB4B	ENST00000594800	.	.	0.351640344775518	1	.
DNAJA4	ENST00000394855	.	.	0.351935509197142	1	.
HSPD1	ENST00000388968	.	.	0.35245050499176	1	.
KIF20A	ENST00000394894	.	.	0.352534133920122	1	.
ETV4	ENST00000319349	.	.	0.352654507013726	1	.
GSTP1	ENST00000398606	.	.	0.353062641340342	1	.
OR7E24	ENST00000456448	.	.	0.35326677363251	1	.
NR4A3	ENST00000330847	.	.	0.35349325761853	1	.
P4HA3	ENST00000331597	.	.	0.353733293306749	1	.
SPRR2A	ENST00000392653	.	.	0.35401936087552	1	.
ICAM2	ENST00000412356	.	.	0.354083736847993	1	.
PGM2	ENST00000381967	.	.	0.354288086132366	1	.
FCRLA	ENST00000367959	.	.	0.354333828575368	1	.
TTPAL	ENST00000372904	.	.	0.354574221152861	1	.
NOL4	ENST00000261592	.	.	0.354696914834033	1	.
LPCAT1	ENST00000283415	.	.	0.354814715742277	1	.
CCDC155	ENST00000447857	.	.	0.355055312362975	1	.
PPT1	ENST00000433473	.	.	0.355208503597499	1	.
VAT1L	ENST00000302536	.	.	0.355719745405707	1	.
MRGPRD	ENST00000309106	.	.	0.356129181030338	1	.
LIG3	ENST00000378526	.	.	0.356333963831114	1	.
INTU	ENST00000335251	.	.	0.356380418451078	1	.
SLC24A5	ENST00000341459	.	.	0.356742347209905	1	.
SOX7	ENST00000554914	.	.	0.357153528145021	1	.
ECD	ENST00000430082	.	.	0.357153528145021	1	.
NR5A2	ENST00000367362	.	.	0.357225276551174	1	.
POLR2C	ENST00000219252	.	.	0.357586058572426	1	.
ETV6	ENST00000396373	.	.	0.357587741888948	1	.
GOLGA3	ENST00000204726	.	.	0.358071386905963	1	.
SEMA4G	ENST00000210633	.	.	0.358192362087061	1	.
NCK2	ENST00000233154	.	.	0.358313362843736	1	.
LRRK1	ENST00000388948	.	.	0.358774470900167	1	.
ZNF528	ENST00000360465	.	.	0.358797621674608	1	.
DLX2	ENST00000234198	.	.	0.359000079845967	1	.
STRN	ENST00000263918	.	.	0.359161084459899	1	.
FANCI	ENST00000310775	.	.	0.35928228990831	1	.
KAT2B	ENST00000263754	.	.	0.359410900426756	1	.
GPRC5D	ENST00000228887	.	.	0.359767367699714	1	.
PEX1	ENST00000248633	.	.	0.359962639837948	1	.
KRTAP9-3	ENST00000411528	.	.	0.359962639837948	1	.
FUS	ENST00000254108	.	.	0.360131444908675	1	.
PROX1	ENST00000366958	.	.	0.360252855203693	1	.
CPSF3L	ENST00000540437	.	.	0.360252855203693	1	.
RSPH3	ENST00000252655	.	.	0.360495752646297	1	.
DAW1	ENST00000309931	.	.	0.360644399338714	1	.
PER1	ENST00000317276	.	.	0.360644399338714	1	.
TAS2R60	ENST00000332690	.	.	0.360850133679085	1	.
PHACTR4	ENST00000373839	.	.	0.360860290977917	1	.
PRPF4B	ENST00000337659	.	.	0.361150565423158	1	.
CRISP3	ENST00000433368	.	.	0.361590059684499	1	.
GET4	ENST00000265857	.	.	0.361673502778561	1	.
ZNF311	ENST00000377179	.	.	0.36183352104089	1	.
THOC5	ENST00000490103	.	.	0.36232075155112	1	.
C14orf37	ENST00000267485	.	.	0.36232075155112	1	.
AATK	ENST00000326724	.	.	0.362338247693179	1	.
MAB21L1	ENST00000379919	.	.	0.362338247693179	1	.
HS3ST3B1	ENST00000360954	.	.	0.362338247693179	1	.
CPB1	ENST00000491148	.	.	0.362686443832787	1	.
RFWD2	ENST00000367669	.	.	0.362703685095386	1	.
CWF19L1	ENST00000354105	.	.	0.36280839258701	1	.
HAUS6	ENST00000380502	.	.	0.362930367008766	1	.
BARD1	ENST00000260947	.	.	0.363052367100475	1	.
MYL7	ENST00000223364	.	.	0.36352568668539	1	.
FAM20A	ENST00000592554	.	.	0.363540624215242	1	.
CD53	ENST00000271324	.	.	0.363734945509184	1	.
TRIM23	ENST00000231524	.	.	0.363784906855262	1	.
TXNDC16	ENST00000281741	.	.	0.3639070867044	1	.
SRSF5	ENST00000553521	.	.	0.363941326894941	1	.
PIKFYVE	ENST00000264380	.	.	0.364147751367135	1	.
IL13RA2	ENST00000371936	.	.	0.364151523473035	1	.
LDOC1	ENST00000370526	.	.	0.364518371338177	1	.
NDFIP1	ENST00000253814	.	.	0.364560729545881	1	.
ANKLE1	ENST00000394458	.	.	0.364712882437168	1	.
RBM6	ENST00000266022	.	.	0.364767283239952	1	.
AMELX	ENST00000380712	.	.	0.364767283239952	1	.
DENND2C	ENST00000393274	.	.	0.364885450516026	1	.
ICAM5	ENST00000221980	.	.	0.365007861656092	1	.
YDJC	ENST00000292778	.	.	0.365375249352518	1	.
SWAP70	ENST00000318950	.	.	0.365375249352518	1	.
UBE2Z	ENST00000360943	.	.	0.365593928568619	1	.
WRAP73	ENST00000270708	.	.	0.365800697507682	1	.
ZBTB34	ENST00000373452	.	.	0.365988076579181	1	.
SELP	ENST00000263686	.	.	0.366214364470404	1	.
GSE1	ENST00000253458	.	.	0.366421262481582	1	.
CNST	ENST00000366513	.	.	0.366478801494102	1	.
CTCF	ENST00000264010	.	.	0.366601547067108	1	.
