gene	transcript	protein_change	score	pvalue	qvalue	info
RCOR2	ENST00000301459	.	.	9.338539e-01	1	.
API5	ENST00000531273	.	.	9.339904e-01	1	.
PYCR2	ENST00000343818	.	.	9.340109e-01	1	.
DUSP1	ENST00000239223	.	.	9.340172e-01	1	.
WDR83	ENST00000418543	.	.	9.340647e-01	1	.
PURA	ENST00000331327	.	.	9.341992e-01	1	.
LRRC46	ENST00000269025	.	.	9.342144e-01	1	.
TRIM13	ENST00000356017	.	.	9.342361e-01	1	.
LCE3A	ENST00000335674	.	.	9.342425e-01	1	.
WDR60	ENST00000407559	.	.	9.342850e-01	1	.
ZNF197	ENST00000396058	.	.	9.342898e-01	1	.
MAPRE3	ENST00000233121	.	.	9.343023e-01	1	.
RRP8	ENST00000254605	.	.	9.343468e-01	1	.
GPR137B	ENST00000366592	.	.	9.343497e-01	1	.
SCML2	ENST00000251900	.	.	9.343742e-01	1	.
AHRR	ENST00000316418	.	.	9.343954e-01	1	.
ESPNL	ENST00000343063	.	.	9.344237e-01	1	.
VIT	ENST00000379242	.	.	9.344346e-01	1	.
CLEC1A	ENST00000315330	.	.	9.344463e-01	1	.
SNX8	ENST00000222990	.	.	9.345005e-01	1	.
HEXIM2	ENST00000307275	.	.	9.345718e-01	1	.
DKC1	ENST00000369550	.	.	9.346891e-01	1	.
EIF3K	ENST00000248342	.	.	9.347330e-01	1	.
CEBPG	ENST00000284000	.	.	9.347778e-01	1	.
PSEN1	ENST00000324501	.	.	9.347973e-01	1	.
HOXA11	ENST00000006015	.	.	9.348377e-01	1	.
LMAN1	ENST00000251047	.	.	9.348431e-01	1	.
TRIM43	ENST00000272395	.	.	9.348513e-01	1	.
UTP6	ENST00000261708	.	.	9.349483e-01	1	.
SERINC4	ENST00000319327	.	.	9.349615e-01	1	.
PANK1	ENST00000307534	.	.	9.349932e-01	1	.
HCFC1	ENST00000310441	.	.	9.350146e-01	1	.
IGDCC3	ENST00000327987	.	.	9.350316e-01	1	.
ZFP37	ENST00000374227	.	.	9.350724e-01	1	.
TTC26	ENST00000464848	.	.	9.351058e-01	1	.
TTC37	ENST00000358746	.	.	9.351073e-01	1	.
C1orf110	ENST00000367910	.	.	9.351473e-01	1	.
FGFRL1	ENST00000398484	.	.	9.351821e-01	1	.
RAB20	ENST00000267328	.	.	9.352184e-01	1	.
SLC25A18	ENST00000327451	.	.	9.353138e-01	1	.
UNC13C	ENST00000260323	.	.	9.353168e-01	1	.
C12orf45	ENST00000552951	.	.	9.353553e-01	1	.
WNT6	ENST00000233948	.	.	9.353752e-01	1	.
CHRM5	ENST00000383263	.	.	9.355331e-01	1	.
TUBA3E	ENST00000312988	.	.	9.355522e-01	1	.
TGFB1	ENST00000221930	.	.	9.356326e-01	1	.
TRMT112	ENST00000544844	.	.	9.356348e-01	1	.
SIGIRR	ENST00000431843	.	.	9.356358e-01	1	.
ATF1	ENST00000262053	.	.	9.356507e-01	1	.
ATP10D	ENST00000273859	.	.	9.356641e-01	1	.
ZNF575	ENST00000314228	.	.	9.356819e-01	1	.
NCR3	ENST00000340027	.	.	9.356846e-01	1	.
PGM2L1	ENST00000298198	.	.	9.357020e-01	1	.
ZNF529	ENST00000591340	.	.	9.357799e-01	1	.
APBB1IP	ENST00000376236	.	.	9.358033e-01	1	.
TFCP2	ENST00000257915	.	.	9.358077e-01	1	.
AGMAT	ENST00000375826	.	.	9.358842e-01	1	.
KRTAP19-8	ENST00000382822	.	.	9.359108e-01	1	.
PROZ	ENST00000342783	.	.	9.361168e-01	1	.
NFKBIZ	ENST00000326172	.	.	9.361367e-01	1	.
EML3	ENST00000394773	.	.	9.361398e-01	1	.
FGA	ENST00000302053	.	.	9.361804e-01	1	.
WDR13	ENST00000218056	.	.	9.362275e-01	1	.
UPB1	ENST00000326010	.	.	9.362297e-01	1	.
TPP1	ENST00000299427	.	.	9.362703e-01	1	.
RECQL4	ENST00000428558	.	.	9.363252e-01	1	.
SPRY4	ENST00000344120	.	.	9.363515e-01	1	.
CELF4	ENST00000420428	.	.	9.363708e-01	1	.
ZCWPW1	ENST00000398027	.	.	9.363848e-01	1	.
C10orf2	ENST00000311916	.	.	9.364579e-01	1	.
TSPAN5	ENST00000305798	.	.	9.364668e-01	1	.
CD99L2	ENST00000370377	.	.	9.364769e-01	1	.
PIRT	ENST00000580256	.	.	9.364810e-01	1	.
CELA3B	ENST00000337107	.	.	9.365286e-01	1	.
PSIP1	ENST00000380733	.	.	9.365774e-01	1	.
DERL2	ENST00000158771	.	.	9.366105e-01	1	.
KRT5	ENST00000252242	.	.	9.366175e-01	1	.
PDS5A	ENST00000303538	.	.	9.366456e-01	1	.
SKP2	ENST00000274255	.	.	9.366531e-01	1	.
BASP1	ENST00000322611	.	.	9.366605e-01	1	.
TSPAN15	ENST00000373290	.	.	9.367057e-01	1	.
DLEU7	ENST00000400393	.	.	9.367170e-01	1	.
TAS2R50	ENST00000506868	.	.	9.367319e-01	1	.
CD109	ENST00000287097	.	.	9.367499e-01	1	.
CLEC5A	ENST00000546910	.	.	9.367520e-01	1	.
GEMIN5	ENST00000285873	.	.	9.368375e-01	1	.
GPR152	ENST00000312457	.	.	9.368447e-01	1	.
CCDC153	ENST00000503566	.	.	9.368549e-01	1	.
CARD14	ENST00000573882	.	.	9.369504e-01	1	.
TM6SF2	ENST00000389363	.	.	9.369524e-01	1	.
FAIM2	ENST00000320634	.	.	9.369926e-01	1	.
PURG	ENST00000475541	.	.	9.370265e-01	1	.
TLX3	ENST00000296921	.	.	9.370273e-01	1	.
POGZ	ENST00000271715	.	.	9.370649e-01	1	.
MMADHC	ENST00000428879	.	.	9.370659e-01	1	.
RPH3AL	ENST00000331302	.	.	9.371148e-01	1	.
GYPC	ENST00000259254	.	.	9.371823e-01	1	.
GABPA	ENST00000354828	.	.	9.372030e-01	1	.
MYCT1	ENST00000367245	.	.	9.372237e-01	1	.
MYBPC3	ENST00000545968	.	.	9.372406e-01	1	.
IDO2	ENST00000502986	.	.	9.372631e-01	1	.
LLPH	ENST00000266604	.	.	9.373574e-01	1	.
GGN	ENST00000334928	.	.	9.374348e-01	1	.
KRTAP1-3	ENST00000344363	.	.	9.374561e-01	1	.
MCL1	ENST00000369026	.	.	9.374732e-01	1	.
SLC39A3	ENST00000269740	.	.	9.375294e-01	1	.
C16orf89	ENST00000315997	.	.	9.375381e-01	1	.
FRMD8	ENST00000317568	.	.	9.375504e-01	1	.
STRAP	ENST00000419869	.	.	9.375665e-01	1	.
BMX	ENST00000357607	.	.	9.375727e-01	1	.
C11orf85	ENST00000301896	.	.	9.375754e-01	1	.
IRF8	ENST00000268638	.	.	9.375874e-01	1	.
FBXO46	ENST00000317683	.	.	9.376138e-01	1	.
NDUFV3	ENST00000354250	.	.	9.376375e-01	1	.
GRM4	ENST00000538487	.	.	9.376389e-01	1	.
ELMOD1	ENST00000265840	.	.	9.376757e-01	1	.
MFAP3	ENST00000436816	.	.	9.377117e-01	1	.
KATNA1	ENST00000367411	.	.	9.377174e-01	1	.
KCNJ16	ENST00000392670	.	.	9.377364e-01	1	.
HMGB3	ENST00000325307	.	.	9.377774e-01	1	.
KIAA1324L	ENST00000450689	.	.	9.378311e-01	1	.
IFIT2	ENST00000371826	.	.	9.378313e-01	1	.
PRMT5	ENST00000324366	.	.	9.378685e-01	1	.
RRAGB	ENST00000262850	.	.	9.378955e-01	1	.
TRIT1	ENST00000316891	.	.	9.379045e-01	1	.
RALGPS1	ENST00000259351	.	.	9.379062e-01	1	.
RPL13	ENST00000393099	.	.	9.379705e-01	1	.
NKX6-2	ENST00000368592	.	.	9.380065e-01	1	.
C21orf33	ENST00000291577	.	.	9.380341e-01	1	.
EIF4E2	ENST00000258416	.	.	9.382454e-01	1	.
HSD17B4	ENST00000504811	.	.	9.382800e-01	1	.
GKN2	ENST00000328895	.	.	9.382837e-01	1	.
PRRX1	ENST00000239461	.	.	9.383924e-01	1	.
IFNA1	ENST00000276927	.	.	9.384065e-01	1	.
EPHA5	ENST00000273854	.	.	9.384230e-01	1	.
CCDC88B	ENST00000356786	.	.	9.384898e-01	1	.
KIF2C	ENST00000372224	.	.	9.385147e-01	1	.
CCDC13	ENST00000310232	.	.	9.385453e-01	1	.
ENSA	ENST00000339643	.	.	9.386269e-01	1	.
TBX2	ENST00000240328	.	.	9.386328e-01	1	.
SMARCA5	ENST00000283131	.	.	9.386635e-01	1	.
SMARCC1	ENST00000254480	.	.	9.386753e-01	1	.
CRLF1	ENST00000392386	.	.	9.387266e-01	1	.
SCARB2	ENST00000264896	.	.	9.387343e-01	1	.
ACTRT1	ENST00000371124	.	.	9.387474e-01	1	.
AQPEP	ENST00000357872	.	.	9.387557e-01	1	.
KPNB1	ENST00000290158	.	.	9.387666e-01	1	.
GCLC	ENST00000229416	.	.	9.388083e-01	1	.
ABCB10	ENST00000344517	.	.	9.388865e-01	1	.
P2RY12	ENST00000302632	.	.	9.388976e-01	1	.
WNT1	ENST00000293549	.	.	9.389189e-01	1	.
LYPD6	ENST00000334166	.	.	9.389692e-01	1	.
ZMAT1	ENST00000372782	.	.	9.389804e-01	1	.
TMEM5	ENST00000261234	.	.	9.390001e-01	1	.
RAD18	ENST00000264926	.	.	9.390097e-01	1	.
KCNJ9	ENST00000368088	.	.	9.390301e-01	1	.
CALB1	ENST00000265431	.	.	9.390856e-01	1	.
KATNAL2	ENST00000245121	.	.	9.391344e-01	1	.
METTL1	ENST00000324871	.	.	9.391555e-01	1	.
PTPRO	ENST00000281171	.	.	9.392042e-01	1	.
EFNA3	ENST00000368408	.	.	9.392177e-01	1	.
FSTL3	ENST00000166139	.	.	9.392423e-01	1	.
MMP25	ENST00000336577	.	.	9.392528e-01	1	.
FAM53C	ENST00000239906	.	.	9.392909e-01	1	.
GJC2	ENST00000366714	.	.	9.393106e-01	1	.
ARX	ENST00000379044	.	.	9.393637e-01	1	.
FGF17	ENST00000359441	.	.	9.393663e-01	1	.
C20orf24	ENST00000342422	.	.	9.393843e-01	1	.
RAB32	ENST00000367495	.	.	9.393960e-01	1	.
APOBEC3D	ENST00000216099	.	.	9.394586e-01	1	.
INTS4	ENST00000534064	.	.	9.394872e-01	1	.
FURIN	ENST00000268171	.	.	9.397408e-01	1	.
SBSN	ENST00000452271	.	.	9.398158e-01	1	.
UGT2A1	ENST00000514019	.	.	9.398450e-01	1	.
TJAP1	ENST00000372445	.	.	9.398552e-01	1	.
OR5V1	ENST00000377154	.	.	9.399723e-01	1	.
HLA-DOB	ENST00000438763	.	.	9.400746e-01	1	.
SLC35E3	ENST00000398004	.	.	9.401083e-01	1	.
ADCY10	ENST00000367851	.	.	9.402395e-01	1	.
TNNI3K	ENST00000370891	.	.	9.402655e-01	1	.
TP53BP2	ENST00000343537	.	.	9.402724e-01	1	.
ATP2C1	ENST00000393221	.	.	9.403605e-01	1	.
CSF1	ENST00000329608	.	.	9.403619e-01	1	.
ADORA2B	ENST00000304222	.	.	9.404098e-01	1	.
CREB3L3	ENST00000078445	.	.	9.404117e-01	1	.
NPR3	ENST00000265074	.	.	9.404276e-01	1	.
LINGO4	ENST00000368820	.	.	9.404669e-01	1	.
MAFK	ENST00000343242	.	.	9.404814e-01	1	.
OCRL	ENST00000371113	.	.	9.405051e-01	1	.
ARPC1B	ENST00000451682	.	.	9.405076e-01	1	.
ZNF619	ENST00000447116	.	.	9.405657e-01	1	.
IFRD2	ENST00000429673	.	.	9.405865e-01	1	.
IL12RB1	ENST00000600835	.	.	9.406130e-01	1	.
GGT6	ENST00000574154	.	.	9.406295e-01	1	.
HMOX2	ENST00000570646	.	.	9.406605e-01	1	.
TSPYL2	ENST00000375442	.	.	9.407214e-01	1	.
PAX3	ENST00000392069	.	.	9.407433e-01	1	.
RNF5	ENST00000375094	.	.	9.407717e-01	1	.
SOS2	ENST00000216373	.	.	9.407737e-01	1	.
AHCYL2	ENST00000325006	.	.	9.407817e-01	1	.
CSF3R	ENST00000373103	.	.	9.408115e-01	1	.
SS18L1	ENST00000331758	.	.	9.408130e-01	1	.
ADAT3	ENST00000329478	.	.	9.408453e-01	1	.
ZBTB48	ENST00000377674	.	.	9.408477e-01	1	.
SULT1C2	ENST00000326853	.	.	9.408804e-01	1	.
ARCN1	ENST00000264028	.	.	9.409160e-01	1	.
NSMCE2	ENST00000287437	.	.	9.409782e-01	1	.
STAT1	ENST00000361099	.	.	9.410957e-01	1	.
CLMN	ENST00000298912	.	.	9.411464e-01	1	.
FAM175B	ENST00000298492	.	.	9.411701e-01	1	.
UPK3B	ENST00000419923	.	.	9.411926e-01	1	.
CENPO	ENST00000380834	.	.	9.412294e-01	1	.
KLF17	ENST00000372299	.	.	9.412355e-01	1	.
ZNF219	ENST00000360947	.	.	9.413195e-01	1	.
CRIPAK	ENST00000324803	.	.	9.413253e-01	1	.
MYO9A	ENST00000356056	.	.	9.413417e-01	1	.
PGRMC1	ENST00000217971	.	.	9.413447e-01	1	.
PPFIA4	ENST00000414050	.	.	9.413502e-01	1	.
TRAK2	ENST00000332624	.	.	9.413979e-01	1	.
RNF2	ENST00000367510	.	.	9.414106e-01	1	.
CHAC2	ENST00000295304	.	.	9.414772e-01	1	.
HAAO	ENST00000294973	.	.	9.414956e-01	1	.
PHKG1	ENST00000452681	.	.	9.415059e-01	1	.
MED10	ENST00000255764	.	.	9.415802e-01	1	.
SLC25A28	ENST00000370495	.	.	9.415990e-01	1	.
SSPN	ENST00000242729	.	.	9.416379e-01	1	.
RAB23	ENST00000317483	.	.	9.416693e-01	1	.
NAB1	ENST00000337386	.	.	9.416748e-01	1	.
VMO1	ENST00000328739	.	.	9.417503e-01	1	.
C17orf66	ENST00000311880	.	.	9.417726e-01	1	.
CLUL1	ENST00000400606	.	.	9.418886e-01	1	.
BNIP3	ENST00000368636	.	.	9.419325e-01	1	.
NR5A2	ENST00000367362	.	.	9.420128e-01	1	.
MED29	ENST00000315588	.	.	9.420864e-01	1	.
HADH	ENST00000603302	.	.	9.420999e-01	1	.
RNF40	ENST00000324685	.	.	9.421238e-01	1	.
TSSK3	ENST00000373534	.	.	9.421456e-01	1	.
HDAC10	ENST00000216271	.	.	9.421811e-01	1	.
TMX1	ENST00000457354	.	.	9.421841e-01	1	.
PPIH	ENST00000304979	.	.	9.421867e-01	1	.
CD1A	ENST00000289429	.	.	9.422315e-01	1	.
HELQ	ENST00000295488	.	.	9.422502e-01	1	.
OR51S1	ENST00000322101	.	.	9.422601e-01	1	.
NOX5	ENST00000388866	.	.	9.423267e-01	1	.
HNRNPH1	ENST00000356731	.	.	9.424298e-01	1	.
WDR86	ENST00000334493	.	.	9.424451e-01	1	.
NUP107	ENST00000229179	.	.	9.424523e-01	1	.
RPS5	ENST00000596046	.	.	9.424833e-01	1	.
MGAT2	ENST00000305386	.	.	9.425074e-01	1	.
CD9	ENST00000382518	.	.	9.426119e-01	1	.
PALM2-AKAP2	ENST00000374530	.	.	9.426246e-01	1	.
ZNF280B	ENST00000360412	.	.	9.426851e-01	1	.
ANXA5	ENST00000296511	.	.	9.426931e-01	1	.
MARK3	ENST00000429436	.	.	9.427204e-01	1	.
TGFB2	ENST00000366929	.	.	9.427336e-01	1	.
ABCF1	ENST00000326195	.	.	9.427713e-01	1	.
DNAJC22	ENST00000549441	.	.	9.427744e-01	1	.
EGFL7	ENST00000371699	.	.	9.427912e-01	1	.
RUNX2	ENST00000371438	.	.	9.428054e-01	1	.
WIBG	ENST00000408946	.	.	9.428117e-01	1	.
COL8A2	ENST00000397799	.	.	9.428393e-01	1	.
OXTR	ENST00000316793	.	.	9.429611e-01	1	.
LRRTM4	ENST00000409093	.	.	9.429642e-01	1	.
TBRG1	ENST00000441174	.	.	9.430589e-01	1	.
ADAP1	ENST00000265846	.	.	9.431310e-01	1	.
MEF2C	ENST00000340208	.	.	9.431796e-01	1	.
SSTR1	ENST00000267377	.	.	9.432919e-01	1	.
ESAM	ENST00000278927	.	.	9.435085e-01	1	.
CBX4	ENST00000269397	.	.	9.435278e-01	1	.
PSMC4	ENST00000157812	.	.	9.435298e-01	1	.
SLFN11	ENST00000394566	.	.	9.435421e-01	1	.
CYP27B1	ENST00000228606	.	.	9.435616e-01	1	.
PPCS	ENST00000372561	.	.	9.435777e-01	1	.
DIRC1	ENST00000308100	.	.	9.436055e-01	1	.
FRG2	ENST00000378763	.	.	9.436246e-01	1	.
MFSD2A	ENST00000372809	.	.	9.436351e-01	1	.
GALNT12	ENST00000375011	.	.	9.437055e-01	1	.
KRTAP4-5	ENST00000343246	.	.	9.437341e-01	1	.
APPBP2	ENST00000083182	.	.	9.437449e-01	1	.
VPS35	ENST00000299138	.	.	9.437925e-01	1	.
CXorf57	ENST00000372548	.	.	9.438094e-01	1	.
ZNF703	ENST00000331569	.	.	9.438540e-01	1	.
DCP1A	ENST00000607628	.	.	9.438582e-01	1	.
FLCN	ENST00000285071	.	.	9.438971e-01	1	.
CBLB	ENST00000264122	.	.	9.439647e-01	1	.
CXCL6	ENST00000226317	.	.	9.439665e-01	1	.
RIOK1	ENST00000379834	.	.	9.439820e-01	1	.
RBPMS	ENST00000339877	.	.	9.439882e-01	1	.
KCNC3	ENST00000477616	.	.	9.440241e-01	1	.
DCD	ENST00000293371	.	.	9.440655e-01	1	.
GTPBP10	ENST00000450619	.	.	9.441018e-01	1	.
OR4D10	ENST00000530162	.	.	9.441086e-01	1	.
C1orf111	ENST00000367935	.	.	9.441311e-01	1	.
NMS	ENST00000376865	.	.	9.441379e-01	1	.
NCOA3	ENST00000371998	.	.	9.441909e-01	1	.
CDK6	ENST00000265734	.	.	9.442000e-01	1	.
TLR7	ENST00000380659	.	.	9.442450e-01	1	.
COMMD10	ENST00000274458	.	.	9.442766e-01	1	.
GAS6	ENST00000327773	.	.	9.443749e-01	1	.
MAGEB3	ENST00000361644	.	.	9.444142e-01	1	.
RNF6	ENST00000381588	.	.	9.444777e-01	1	.
PRKG2	ENST00000395578	.	.	9.445076e-01	1	.
IL17RD	ENST00000296318	.	.	9.445441e-01	1	.
NAA40	ENST00000377793	.	.	9.445757e-01	1	.
BAZ2A	ENST00000551812	.	.	9.445785e-01	1	.
ARL13A	ENST00000450049	.	.	9.446079e-01	1	.
C12orf56	ENST00000333722	.	.	9.446126e-01	1	.
CCDC42	ENST00000293845	.	.	9.446526e-01	1	.
CENPH	ENST00000283006	.	.	9.446564e-01	1	.
CHRND	ENST00000258385	.	.	9.446948e-01	1	.
CRTAP	ENST00000320954	.	.	9.447362e-01	1	.
CAND2	ENST00000456430	.	.	9.448036e-01	1	.
PARP4	ENST00000381989	.	.	9.448544e-01	1	.
HOXB9	ENST00000311177	.	.	9.449030e-01	1	.
SLC5A6	ENST00000310574	.	.	9.449358e-01	1	.
PQBP1	ENST00000218224	.	.	9.449545e-01	1	.
ZDHHC22	ENST00000319374	.	.	9.449645e-01	1	.
KIFC3	ENST00000379655	.	.	9.449695e-01	1	.
ADCYAP1	ENST00000579794	.	.	9.449865e-01	1	.
NRIP2	ENST00000337508	.	.	9.451036e-01	1	.
MDM4	ENST00000367182	.	.	9.451177e-01	1	.
CPB2	ENST00000181383	.	.	9.451228e-01	1	.
CMTM5	ENST00000359320	.	.	9.451605e-01	1	.
TRIM2	ENST00000338700	.	.	9.451874e-01	1	.
CDK19	ENST00000368911	.	.	9.452819e-01	1	.
CDH17	ENST00000027335	.	.	9.453259e-01	1	.
FAM124B	ENST00000409685	.	.	9.453629e-01	1	.
WNK3	ENST00000354646	.	.	9.453752e-01	1	.
ZIK1	ENST00000597850	.	.	9.453883e-01	1	.
CXorf38	ENST00000327877	.	.	9.454397e-01	1	.
STUB1	ENST00000219548	.	.	9.454650e-01	1	.
POLM	ENST00000242248	.	.	9.454962e-01	1	.
SAC3D1	ENST00000398846	.	.	9.455074e-01	1	.
DKK1	ENST00000373970	.	.	9.455302e-01	1	.
BBS1	ENST00000318312	.	.	9.456677e-01	1	.
TBR1	ENST00000389554	.	.	9.456833e-01	1	.
ZNF711	ENST00000373165	.	.	9.457081e-01	1	.
CAPRIN2	ENST00000298892	.	.	9.457289e-01	1	.
MAPK15	ENST00000338033	.	.	9.457695e-01	1	.
MBL2	ENST00000373968	.	.	9.458043e-01	1	.
ZNF662	ENST00000328199	.	.	9.458467e-01	1	.
EIF4H	ENST00000265753	.	.	9.458572e-01	1	.
TTC31	ENST00000233623	.	.	9.458681e-01	1	.
APOBEC3C	ENST00000361441	.	.	9.458780e-01	1	.
METTL14	ENST00000388822	.	.	9.458793e-01	1	.
PGAM4	ENST00000458128	.	.	9.459001e-01	1	.
CDS2	ENST00000460006	.	.	9.459081e-01	1	.
INTS10	ENST00000397977	.	.	9.459176e-01	1	.
PSMD12	ENST00000356126	.	.	9.459620e-01	1	.
NXPH2	ENST00000272641	.	.	9.459755e-01	1	.
DSTYK	ENST00000367162	.	.	9.460199e-01	1	.
SLC11A1	ENST00000233202	.	.	9.460265e-01	1	.
RHOXF1	ENST00000217999	.	.	9.460426e-01	1	.
LNX1	ENST00000263925	.	.	9.460716e-01	1	.
LOX	ENST00000231004	.	.	9.460866e-01	1	.
ENDOD1	ENST00000278505	.	.	9.460984e-01	1	.
CYB5R2	ENST00000533558	.	.	9.461157e-01	1	.
WWTR1	ENST00000465804	.	.	9.461327e-01	1	.
KBTBD13	ENST00000432196	.	.	9.461370e-01	1	.
VPREB1	ENST00000403807	.	.	9.461927e-01	1	.
SLCO1B1	ENST00000256958	.	.	9.462194e-01	1	.
ZNF346	ENST00000358149	.	.	9.462232e-01	1	.
CRYBB3	ENST00000215855	.	.	9.462325e-01	1	.
THY1	ENST00000284240	.	.	9.462365e-01	1	.
RPL28	ENST00000558815	.	.	9.462367e-01	1	.
ZSCAN23	ENST00000289788	.	.	9.462745e-01	1	.
GLA	ENST00000218516	.	.	9.463032e-01	1	.
SMO	ENST00000249373	.	.	9.463161e-01	1	.
DIS3L	ENST00000319212	.	.	9.464385e-01	1	.
DENND5A	ENST00000328194	.	.	9.464581e-01	1	.
C1QTNF9B	ENST00000382137	.	.	9.464791e-01	1	.
DHFR	ENST00000439211	.	.	9.465324e-01	1	.
DTX3	ENST00000548198	.	.	9.465656e-01	1	.
PRPF18	ENST00000378572	.	.	9.467190e-01	1	.
CCAR1	ENST00000265872	.	.	9.467254e-01	1	.
GLIPR1L2	ENST00000550916	.	.	9.467539e-01	1	.
OR4F6	ENST00000328882	.	.	9.467949e-01	1	.
GNAT2	ENST00000351050	.	.	9.468005e-01	1	.
ANXA4	ENST00000394295	.	.	9.468124e-01	1	.
SLCO1B3	ENST00000381545	.	.	9.469377e-01	1	.
ZG16B	ENST00000382280	.	.	9.469498e-01	1	.
DPPA4	ENST00000335658	.	.	9.470472e-01	1	.
ANGEL2	ENST00000366962	.	.	9.470545e-01	1	.
HDC	ENST00000267845	.	.	9.471161e-01	1	.
VPS4B	ENST00000238497	.	.	9.471346e-01	1	.
CSGALNACT1	ENST00000454498	.	.	9.471537e-01	1	.
ATP13A2	ENST00000326735	.	.	9.471732e-01	1	.
PLEKHG3	ENST00000247226	.	.	9.471782e-01	1	.
COL6A6	ENST00000358511	.	.	9.472049e-01	1	.
FLT1	ENST00000282397	.	.	9.472059e-01	1	.
PITPNC1	ENST00000581322	.	.	9.472221e-01	1	.
MAGEB18	ENST00000325250	.	.	9.472270e-01	1	.
KIAA1524	ENST00000295746	.	.	9.472392e-01	1	.
CCIN	ENST00000335119	.	.	9.473018e-01	1	.
CLPS	ENST00000259938	.	.	9.473147e-01	1	.
C9orf171	ENST00000343036	.	.	9.473435e-01	1	.
MFSD6	ENST00000392328	.	.	9.473677e-01	1	.
HYAL2	ENST00000447092	.	.	9.475587e-01	1	.
NTAN1	ENST00000287706	.	.	9.475779e-01	1	.
MLX	ENST00000246912	.	.	9.475913e-01	1	.
HNRNPK	ENST00000376263	.	.	9.476139e-01	1	.
PRDM13	ENST00000369215	.	.	9.476289e-01	1	.
RNASE6	ENST00000304677	.	.	9.476446e-01	1	.
CLDND2	ENST00000291715	.	.	9.476750e-01	1	.
ISY1	ENST00000273541	.	.	9.476938e-01	1	.
ORM2	ENST00000431067	.	.	9.476974e-01	1	.
C14orf79	ENST00000547315	.	.	9.477169e-01	1	.
RTF1	ENST00000389629	.	.	9.477255e-01	1	.
CSDC2	ENST00000306149	.	.	9.477595e-01	1	.
UCHL3	ENST00000377595	.	.	9.477859e-01	1	.
ST3GAL2	ENST00000393640	.	.	9.477860e-01	1	.
CLCA1	ENST00000234701	.	.	9.477987e-01	1	.
ZNF775	ENST00000329630	.	.	9.478104e-01	1	.
NOP14	ENST00000416614	.	.	9.478130e-01	1	.
C16orf71	ENST00000299320	.	.	9.478386e-01	1	.
CUZD1	ENST00000368904	.	.	9.478650e-01	1	.
PSD3	ENST00000327040	.	.	9.478660e-01	1	.
NME4	ENST00000219479	.	.	9.478885e-01	1	.
OR8H1	ENST00000313022	.	.	9.478920e-01	1	.
ECH1	ENST00000221418	.	.	9.478962e-01	1	.
GADL1	ENST00000282538	.	.	9.478967e-01	1	.
AGFG1	ENST00000409979	.	.	9.479027e-01	1	.
NID1	ENST00000264187	.	.	9.479194e-01	1	.
UNG	ENST00000242576	.	.	9.479251e-01	1	.
ZNF425	ENST00000378061	.	.	9.479658e-01	1	.
SLC29A3	ENST00000373189	.	.	9.480005e-01	1	.
CCNF	ENST00000397066	.	.	9.480041e-01	1	.
TOR2A	ENST00000373284	.	.	9.480233e-01	1	.
SGPP1	ENST00000247225	.	.	9.480338e-01	1	.
AMBP	ENST00000265132	.	.	9.480405e-01	1	.
KRT85	ENST00000257901	.	.	9.481051e-01	1	.
KIR3DL1	ENST00000391728	.	.	9.481656e-01	1	.
AKAP12	ENST00000402676	.	.	9.481697e-01	1	.
NR2C2AP	ENST00000331552	.	.	9.482109e-01	1	.
MCAT	ENST00000290429	.	.	9.482135e-01	1	.
KCTD14	ENST00000353172	.	.	9.482982e-01	1	.
OR10C1	ENST00000444197	.	.	9.483219e-01	1	.
DVL2	ENST00000005340	.	.	9.483249e-01	1	.
NID2	ENST00000216286	.	.	9.483818e-01	1	.
LCE2B	ENST00000368780	.	.	9.484356e-01	1	.
SOX13	ENST00000367204	.	.	9.484997e-01	1	.
SBK2	ENST00000413299	.	.	9.485036e-01	1	.
ITGB7	ENST00000267082	.	.	9.485112e-01	1	.
ADH6	ENST00000394899	.	.	9.485209e-01	1	.
ADAL	ENST00000428046	.	.	9.485292e-01	1	.
PRSS50	ENST00000460241	.	.	9.485547e-01	1	.
GRIK3	ENST00000373091	.	.	9.485553e-01	1	.
ZMYND12	ENST00000372565	.	.	9.485640e-01	1	.
RGS4	ENST00000421743	.	.	9.485927e-01	1	.
SUMO2	ENST00000420826	.	.	9.486009e-01	1	.
ZC3H7A	ENST00000396516	.	.	9.486408e-01	1	.
GBGT1	ENST00000372040	.	.	9.486579e-01	1	.
ATG4B	ENST00000404914	.	.	9.487756e-01	1	.
GINS2	ENST00000253462	.	.	9.487772e-01	1	.
RAB3B	ENST00000371655	.	.	9.488178e-01	1	.
TMOD2	ENST00000249700	.	.	9.488396e-01	1	.
LUC7L	ENST00000293872	.	.	9.488550e-01	1	.
AKR7A2	ENST00000235835	.	.	9.488814e-01	1	.
CCT6B	ENST00000314144	.	.	9.488815e-01	1	.
GAL3ST3	ENST00000312006	.	.	9.489045e-01	1	.
BTN3A1	ENST00000289361	.	.	9.489698e-01	1	.
CCNB2	ENST00000288207	.	.	9.489808e-01	1	.
CNOT6L	ENST00000264903	.	.	9.490206e-01	1	.
KRT78	ENST00000304620	.	.	9.490637e-01	1	.
AKAP14	ENST00000371431	.	.	9.491634e-01	1	.
SNX7	ENST00000306121	.	.	9.491905e-01	1	.
STRADB	ENST00000194530	.	.	9.491905e-01	1	.
