gene	transcript	protein_change	score	pvalue	qvalue	info
TWF2	ENST00000305533	.	.	5.772225e-01	1	.
FBXO10	ENST00000432825	.	.	5.773025e-01	1	.
FCER2	ENST00000346664	.	.	5.773848e-01	1	.
TLK1	ENST00000431350	.	.	5.774674e-01	1	.
CDC26	ENST00000374206	.	.	5.776067e-01	1	.
RASAL2	ENST00000367649	.	.	5.776638e-01	1	.
SLC28A2	ENST00000347644	.	.	5.779606e-01	1	.
PHF7	ENST00000327906	.	.	5.779794e-01	1	.
GLE1	ENST00000309971	.	.	5.779990e-01	1	.
PSMD4	ENST00000368884	.	.	5.780376e-01	1	.
ARL17B	ENST00000450673	.	.	5.781808e-01	1	.
MGST3	ENST00000367889	.	.	5.782691e-01	1	.
EDN2	ENST00000372587	.	.	5.783865e-01	1	.
TNFAIP8L2	ENST00000368910	.	.	5.785334e-01	1	.
NAAA	ENST00000286733	.	.	5.785968e-01	1	.
HMBS	ENST00000278715	.	.	5.786858e-01	1	.
DNAJC5G	ENST00000296097	.	.	5.787369e-01	1	.
NSUN7	ENST00000381782	.	.	5.787913e-01	1	.
EFTUD1	ENST00000268206	.	.	5.788152e-01	1	.
MSL3	ENST00000312196	.	.	5.789006e-01	1	.
WDR53	ENST00000332629	.	.	5.789615e-01	1	.
HSD17B10	ENST00000168216	.	.	5.789749e-01	1	.
USP54	ENST00000339859	.	.	5.790891e-01	1	.
CCL1	ENST00000225842	.	.	5.792649e-01	1	.
NCAPH	ENST00000240423	.	.	5.792804e-01	1	.
CCRN4L	ENST00000280614	.	.	5.795038e-01	1	.
SLC4A3	ENST00000373762	.	.	5.795681e-01	1	.
KLKB1	ENST00000264690	.	.	5.795721e-01	1	.
ARHGAP19	ENST00000358531	.	.	5.796719e-01	1	.
UBE2E2	ENST00000396703	.	.	5.797278e-01	1	.
NUCKS1	ENST00000367142	.	.	5.797745e-01	1	.
POLR3C	ENST00000334163	.	.	5.799412e-01	1	.
SLC45A3	ENST00000367145	.	.	5.800441e-01	1	.
ANGEL2	ENST00000366962	.	.	5.800602e-01	1	.
MTPAP	ENST00000263063	.	.	5.800888e-01	1	.
BAZ1A	ENST00000360310	.	.	5.801478e-01	1	.
QPCT	ENST00000338415	.	.	5.802019e-01	1	.
KIAA1468	ENST00000398130	.	.	5.803539e-01	1	.
ABCB6	ENST00000265316	.	.	5.804395e-01	1	.
EEF1B2	ENST00000392222	.	.	5.804413e-01	1	.
LPP	ENST00000312675	.	.	5.804795e-01	1	.
STC2	ENST00000265087	.	.	5.805701e-01	1	.
RNASEL	ENST00000367559	.	.	5.806116e-01	1	.
VPS8	ENST00000437079	.	.	5.806134e-01	1	.
NUBP2	ENST00000262302	.	.	5.806288e-01	1	.
PDE6D	ENST00000287600	.	.	5.806429e-01	1	.
IVL	ENST00000368764	.	.	5.807543e-01	1	.
COX8A	ENST00000314133	.	.	5.807788e-01	1	.
NUP43	ENST00000340413	.	.	5.808259e-01	1	.
C1orf68	ENST00000368775	.	.	5.809476e-01	1	.
DNAJC11	ENST00000377577	.	.	5.810808e-01	1	.
SLAMF8	ENST00000289707	.	.	5.811136e-01	1	.
KRT77	ENST00000341809	.	.	5.812964e-01	1	.
RWDD3	ENST00000370202	.	.	5.813635e-01	1	.
EXOSC10	ENST00000376936	.	.	5.814073e-01	1	.
ASPN	ENST00000375544	.	.	5.814421e-01	1	.
HCRTR1	ENST00000403528	.	.	5.814499e-01	1	.
TAAR9	ENST00000434551	.	.	5.815374e-01	1	.
C2orf83	ENST00000264387	.	.	5.816122e-01	1	.
FAAH	ENST00000243167	.	.	5.816835e-01	1	.
HCK	ENST00000375852	.	.	5.817305e-01	1	.
GABPB1	ENST00000220429	.	.	5.818046e-01	1	.
MYLIP	ENST00000356840	.	.	5.818389e-01	1	.
NINL	ENST00000278886	.	.	5.818652e-01	1	.
KCTD11	ENST00000333751	.	.	5.820151e-01	1	.
ANKRD52	ENST00000267116	.	.	5.820799e-01	1	.
PPM1M	ENST00000409502	.	.	5.822704e-01	1	.
USF1	ENST00000368021	.	.	5.822788e-01	1	.
SERPINE2	ENST00000447280	.	.	5.823942e-01	1	.
CSTA	ENST00000264474	.	.	5.824242e-01	1	.
MTUS1	ENST00000262102	.	.	5.824309e-01	1	.
MAFK	ENST00000343242	.	.	5.824403e-01	1	.
PRSS23	ENST00000280258	.	.	5.824416e-01	1	.
BCL2L2	ENST00000250405	.	.	5.824827e-01	1	.
ENPP5	ENST00000371383	.	.	5.825160e-01	1	.
HPS3	ENST00000296051	.	.	5.826507e-01	1	.
MEI1	ENST00000401548	.	.	5.826593e-01	1	.
SMYD2	ENST00000366957	.	.	5.827207e-01	1	.
HIST1H3D	ENST00000377831	.	.	5.827335e-01	1	.
FAM104A	ENST00000405159	.	.	5.827399e-01	1	.
CCDC130	ENST00000586600	.	.	5.827685e-01	1	.
C5orf28	ENST00000500337	.	.	5.827907e-01	1	.
ENPP4	ENST00000321037	.	.	5.828385e-01	1	.
LMOD2	ENST00000458573	.	.	5.830518e-01	1	.
IKZF3	ENST00000346872	.	.	5.831821e-01	1	.
XK	ENST00000378616	.	.	5.832207e-01	1	.
MSRB3	ENST00000355192	.	.	5.832721e-01	1	.
ARHGAP5	ENST00000345122	.	.	5.833084e-01	1	.
CERK	ENST00000216264	.	.	5.833249e-01	1	.
OR4D9	ENST00000329328	.	.	5.833905e-01	1	.
TPRG1	ENST00000345063	.	.	5.834403e-01	1	.
SLC22A8	ENST00000336232	.	.	5.834661e-01	1	.
FAM57A	ENST00000308278	.	.	5.834875e-01	1	.
OR6M1	ENST00000309154	.	.	5.835119e-01	1	.
HRG	ENST00000232003	.	.	5.835214e-01	1	.
RLN2	ENST00000381627	.	.	5.836164e-01	1	.
GATAD2A	ENST00000360315	.	.	5.837214e-01	1	.
KLC2	ENST00000417856	.	.	5.837662e-01	1	.
ZDHHC6	ENST00000369405	.	.	5.838353e-01	1	.
TGFBRAP1	ENST00000393359	.	.	5.838439e-01	1	.
ZNF263	ENST00000219069	.	.	5.841816e-01	1	.
MRAS	ENST00000289104	.	.	5.843981e-01	1	.
HDAC4	ENST00000345617	.	.	5.844027e-01	1	.
SETD2	ENST00000409792	.	.	5.845553e-01	1	.
TMCC1	ENST00000393238	.	.	5.846004e-01	1	.
SEPT4	ENST00000457347	.	.	5.846704e-01	1	.
RNPEP	ENST00000295640	.	.	5.847558e-01	1	.
TYW1	ENST00000359626	.	.	5.848132e-01	1	.
SMC1B	ENST00000357450	.	.	5.848777e-01	1	.
C16orf59	ENST00000361837	.	.	5.849630e-01	1	.
KLHL4	ENST00000373114	.	.	5.850116e-01	1	.
OR6V1	ENST00000418316	.	.	5.850805e-01	1	.
KSR2	ENST00000339824	.	.	5.851551e-01	1	.
FSIP1	ENST00000350221	.	.	5.852067e-01	1	.
UTP6	ENST00000261708	.	.	5.852510e-01	1	.
C10orf129	ENST00000341686	.	.	5.855464e-01	1	.
ACSL3	ENST00000357430	.	.	5.855664e-01	1	.
CDKN2AIP	ENST00000504169	.	.	5.855861e-01	1	.
WDFY2	ENST00000298125	.	.	5.856227e-01	1	.
SBSN	ENST00000452271	.	.	5.856369e-01	1	.
SVIP	ENST00000354193	.	.	5.856941e-01	1	.
SCGB1C1	ENST00000342878	.	.	5.857577e-01	1	.
RPA1	ENST00000254719	.	.	5.857714e-01	1	.
HOXD12	ENST00000406506	.	.	5.858483e-01	1	.
EPB41L2	ENST00000337057	.	.	5.860068e-01	1	.
OR13A1	ENST00000553795	.	.	5.860858e-01	1	.
SLC25A3	ENST00000228318	.	.	5.862316e-01	1	.
KIAA1755	ENST00000279024	.	.	5.863241e-01	1	.
BCL7B	ENST00000223368	.	.	5.864465e-01	1	.
RFXAP	ENST00000255476	.	.	5.866730e-01	1	.
ARL8A	ENST00000272217	.	.	5.866760e-01	1	.
CRTC3	ENST00000268184	.	.	5.867011e-01	1	.
CYP2W1	ENST00000308919	.	.	5.867304e-01	1	.
SMARCA4	ENST00000429416	.	.	5.867594e-01	1	.
NUDT15	ENST00000258662	.	.	5.869166e-01	1	.
RIC8B	ENST00000392839	.	.	5.869959e-01	1	.
RXFP1	ENST00000307765	.	.	5.870458e-01	1	.
SLC25A38	ENST00000273158	.	.	5.870495e-01	1	.
TRPS1	ENST00000395715	.	.	5.871157e-01	1	.
AHR	ENST00000242057	.	.	5.871728e-01	1	.
RNASE6	ENST00000304677	.	.	5.872849e-01	1	.
STRAP	ENST00000419869	.	.	5.876483e-01	1	.
OR6C74	ENST00000343870	.	.	5.877093e-01	1	.
BNC1	ENST00000345382	.	.	5.877464e-01	1	.
CLPX	ENST00000300107	.	.	5.877952e-01	1	.
SHC1	ENST00000448116	.	.	5.878169e-01	1	.
C17orf107	ENST00000381365	.	.	5.878862e-01	1	.
TSEN15	ENST00000361641	.	.	5.879781e-01	1	.
UROS	ENST00000368797	.	.	5.879895e-01	1	.
PHYHIP	ENST00000454243	.	.	5.880001e-01	1	.
ZNF90	ENST00000418063	.	.	5.880044e-01	1	.
USP3	ENST00000380324	.	.	5.880965e-01	1	.
ACBD4	ENST00000431281	.	.	5.882120e-01	1	.
F2R	ENST00000319211	.	.	5.882498e-01	1	.
CRHR2	ENST00000348438	.	.	5.882829e-01	1	.
AKTIP	ENST00000394657	.	.	5.883245e-01	1	.
MAPK7	ENST00000308406	.	.	5.885027e-01	1	.
ARFGAP2	ENST00000524782	.	.	5.885464e-01	1	.
TMEM106C	ENST00000429772	.	.	5.885477e-01	1	.
CHI3L1	ENST00000255409	.	.	5.885756e-01	1	.
CHMP1B	ENST00000526991	.	.	5.885901e-01	1	.
NDUFS6	ENST00000274137	.	.	5.885918e-01	1	.
UBE2E1	ENST00000306627	.	.	5.886667e-01	1	.
PPAN	ENST00000556468	.	.	5.887191e-01	1	.
APOBEC3H	ENST00000401756	.	.	5.887249e-01	1	.
PSMG4	ENST00000419065	.	.	5.888705e-01	1	.
ZNF747	ENST00000252799	.	.	5.888996e-01	1	.
COX7A1	ENST00000292907	.	.	5.890328e-01	1	.
ART5	ENST00000397068	.	.	5.891241e-01	1	.
CLSPN	ENST00000318121	.	.	5.891796e-01	1	.
PRDX5	ENST00000265462	.	.	5.891928e-01	1	.
MGAM	ENST00000549489	.	.	5.892984e-01	1	.
RAB6B	ENST00000285208	.	.	5.894904e-01	1	.
CCL22	ENST00000219235	.	.	5.895476e-01	1	.
GALNTL5	ENST00000392800	.	.	5.896403e-01	1	.
DAOA	ENST00000375936	.	.	5.896434e-01	1	.
MYO10	ENST00000513610	.	.	5.897008e-01	1	.
MYL5	ENST00000400159	.	.	5.900939e-01	1	.
GPKOW	ENST00000156109	.	.	5.905046e-01	1	.
GTF2E2	ENST00000355904	.	.	5.907920e-01	1	.
KIAA1462	ENST00000375377	.	.	5.908351e-01	1	.
PTPRE	ENST00000254667	.	.	5.908946e-01	1	.
PPM1L	ENST00000498165	.	.	5.908954e-01	1	.
PABPC1L	ENST00000255136	.	.	5.909404e-01	1	.
SLC39A7	ENST00000374677	.	.	5.909639e-01	1	.
TP53I11	ENST00000533940	.	.	5.912566e-01	1	.
KRTAP10-11	ENST00000334670	.	.	5.913767e-01	1	.
ZNF419	ENST00000424930	.	.	5.913817e-01	1	.
SRRM5	ENST00000607544	.	.	5.914197e-01	1	.
REN	ENST00000272190	.	.	5.915063e-01	1	.
C1orf141	ENST00000371007	.	.	5.915246e-01	1	.
CD99	ENST00000381192	.	.	5.916296e-01	1	.
IFIT2	ENST00000371826	.	.	5.917385e-01	1	.
PLK4	ENST00000270861	.	.	5.917695e-01	1	.
GLOD4	ENST00000301329	.	.	5.918361e-01	1	.
MS4A6E	ENST00000300182	.	.	5.919009e-01	1	.
RAB17	ENST00000264601	.	.	5.919082e-01	1	.
CD2BP2	ENST00000305596	.	.	5.919841e-01	1	.
TMEM99	ENST00000301665	.	.	5.922673e-01	1	.
ELANE	ENST00000590230	.	.	5.923571e-01	1	.
INSR	ENST00000302850	.	.	5.923615e-01	1	.
PRB1	ENST00000500254	.	.	5.924120e-01	1	.
SHROOM2	ENST00000380913	.	.	5.924331e-01	1	.
GFI1B	ENST00000339463	.	.	5.924377e-01	1	.
LSAMP	ENST00000490035	.	.	5.925376e-01	1	.
TAF9B	ENST00000341864	.	.	5.926068e-01	1	.
GPR21	ENST00000373642	.	.	5.926592e-01	1	.
GTF2B	ENST00000370500	.	.	5.929535e-01	1	.
PLD2	ENST00000263088	.	.	5.930412e-01	1	.
ZKSCAN2	ENST00000328086	.	.	5.930835e-01	1	.
CDSN	ENST00000376288	.	.	5.930948e-01	1	.
STK33	ENST00000447869	.	.	5.932030e-01	1	.
NUTF2	ENST00000219169	.	.	5.933225e-01	1	.
THBS1	ENST00000260356	.	.	5.934114e-01	1	.
SFXN4	ENST00000355697	.	.	5.934388e-01	1	.
PIGH	ENST00000216452	.	.	5.934735e-01	1	.
ZNF740	ENST00000416904	.	.	5.934743e-01	1	.
SEMA3E	ENST00000307792	.	.	5.935574e-01	1	.
LRRC8B	ENST00000330947	.	.	5.937680e-01	1	.
HIST1H2BE	ENST00000356530	.	.	5.938957e-01	1	.
C11orf42	ENST00000316375	.	.	5.940587e-01	1	.
RNF122	ENST00000256257	.	.	5.941047e-01	1	.
DEFB129	ENST00000246105	.	.	5.941446e-01	1	.
KRTAP5-10	ENST00000398531	.	.	5.941792e-01	1	.
ACRV1	ENST00000533904	.	.	5.941975e-01	1	.
UGT1A5	ENST00000373414	.	.	5.942018e-01	1	.
ZNF705A	ENST00000359286	.	.	5.942286e-01	1	.
PATE1	ENST00000305738	.	.	5.943001e-01	1	.
CHST5	ENST00000336257	.	.	5.947617e-01	1	.
GFRAL	ENST00000340465	.	.	5.948248e-01	1	.
OR4C46	ENST00000328188	.	.	5.948356e-01	1	.
TM9SF2	ENST00000376387	.	.	5.949128e-01	1	.
PTGDR	ENST00000306051	.	.	5.949541e-01	1	.
CCBE1	ENST00000439986	.	.	5.950020e-01	1	.
ZBTB8OS	ENST00000468695	.	.	5.951079e-01	1	.
SNN	ENST00000329565	.	.	5.951122e-01	1	.
CHAF1B	ENST00000314103	.	.	5.951352e-01	1	.
C14orf159	ENST00000518868	.	.	5.952146e-01	1	.
NOC2L	ENST00000327044	.	.	5.952335e-01	1	.
CASP3	ENST00000308394	.	.	5.952746e-01	1	.
ASNS	ENST00000175506	.	.	5.955068e-01	1	.
EDF1	ENST00000224073	.	.	5.955415e-01	1	.
RAB11FIP4	ENST00000325874	.	.	5.956354e-01	1	.
GRB10	ENST00000398812	.	.	5.956703e-01	1	.
BAALC	ENST00000309982	.	.	5.958416e-01	1	.
MPO	ENST00000225275	.	.	5.959254e-01	1	.
OR2L2	ENST00000366479	.	.	5.960623e-01	1	.
KCTD21	ENST00000340067	.	.	5.960961e-01	1	.
RBP3	ENST00000224600	.	.	5.963163e-01	1	.
CLIC2	ENST00000369449	.	.	5.963347e-01	1	.
ATP5L	ENST00000300688	.	.	5.963928e-01	1	.
HPDL	ENST00000334815	.	.	5.964573e-01	1	.
PAX8	ENST00000429538	.	.	5.964992e-01	1	.
EIF3E	ENST00000220849	.	.	5.966834e-01	1	.
ZNF551	ENST00000282296	.	.	5.967400e-01	1	.
AGXT	ENST00000307503	.	.	5.968034e-01	1	.
BBS10	ENST00000393262	.	.	5.968583e-01	1	.
HTR1E	ENST00000305344	.	.	5.968639e-01	1	.
VGLL4	ENST00000430365	.	.	5.969861e-01	1	.
ZNF688	ENST00000223459	.	.	5.970184e-01	1	.
SRPK1	ENST00000373825	.	.	5.973150e-01	1	.
ATG10	ENST00000282185	.	.	5.973785e-01	1	.
HJURP	ENST00000411486	.	.	5.973894e-01	1	.
POTEE	ENST00000356920	.	.	5.974647e-01	1	.
TMEM130	ENST00000416379	.	.	5.974920e-01	1	.
FBXL22	ENST00000360587	.	.	5.974928e-01	1	.
PRPF38B	ENST00000370025	.	.	5.975382e-01	1	.
OGT	ENST00000373719	.	.	5.977287e-01	1	.
PRPF40B	ENST00000548825	.	.	5.977492e-01	1	.
PGM5	ENST00000396396	.	.	5.977854e-01	1	.
MAGEB1	ENST00000378981	.	.	5.978586e-01	1	.
CLEC7A	ENST00000304084	.	.	5.978804e-01	1	.
FEM1C	ENST00000274457	.	.	5.978917e-01	1	.
ILKAP	ENST00000254654	.	.	5.980141e-01	1	.
C8orf59	ENST00000417663	.	.	5.980367e-01	1	.
YWHAG	ENST00000307630	.	.	5.980689e-01	1	.
GPR97	ENST00000333493	.	.	5.982606e-01	1	.
RCAN3	ENST00000374395	.	.	5.983289e-01	1	.
KCNJ15	ENST00000328656	.	.	5.983905e-01	1	.
CLECL1	ENST00000327839	.	.	5.984179e-01	1	.
ACAP2	ENST00000326793	.	.	5.984347e-01	1	.
PDZD9	ENST00000537222	.	.	5.985498e-01	1	.
TNK1	ENST00000576812	.	.	5.985573e-01	1	.
XG	ENST00000419513	.	.	5.985595e-01	1	.
CRYGS	ENST00000392499	.	.	5.986637e-01	1	.
SLC5A7	ENST00000264047	.	.	5.987840e-01	1	.
KIF27	ENST00000297814	.	.	5.991482e-01	1	.
PPARG	ENST00000287820	.	.	5.995169e-01	1	.
C14orf79	ENST00000547315	.	.	5.996888e-01	1	.
EPHA10	ENST00000373048	.	.	5.996931e-01	1	.
FAM21C	ENST00000374362	.	.	5.998748e-01	1	.
C19orf60	ENST00000358607	.	.	5.998837e-01	1	.
CYBRD1	ENST00000321348	.	.	6.001065e-01	1	.
TMEM186	ENST00000333050	.	.	6.001372e-01	1	.
MEN1	ENST00000337652	.	.	6.001754e-01	1	.
ATP6V1G1	ENST00000374050	.	.	6.002005e-01	1	.
DNMT3B	ENST00000328111	.	.	6.002922e-01	1	.
PRICKLE1	ENST00000455697	.	.	6.003313e-01	1	.
MAGEA12	ENST00000393900	.	.	6.003416e-01	1	.
MFSD1	ENST00000415822	.	.	6.004355e-01	1	.
ZNF141	ENST00000505939	.	.	6.005340e-01	1	.
LGALS4	ENST00000307751	.	.	6.006595e-01	1	.
OR13C8	ENST00000335040	.	.	6.006950e-01	1	.
PIGR	ENST00000356495	.	.	6.009552e-01	1	.
TAF8	ENST00000372977	.	.	6.010393e-01	1	.
TMX1	ENST00000457354	.	.	6.011715e-01	1	.
PWP1	ENST00000412830	.	.	6.013366e-01	1	.
TMEM38B	ENST00000374692	.	.	6.015278e-01	1	.
LRRC23	ENST00000007969	.	.	6.016317e-01	1	.
FAM187B	ENST00000324675	.	.	6.016456e-01	1	.
CCDC149	ENST00000504487	.	.	6.016493e-01	1	.
LRRC14	ENST00000292524	.	.	6.016719e-01	1	.
C4orf40	ENST00000502441	.	.	6.019509e-01	1	.
TUBG1	ENST00000251413	.	.	6.019838e-01	1	.
BRCC3	ENST00000369462	.	.	6.020553e-01	1	.
MAGEE2	ENST00000373359	.	.	6.021631e-01	1	.
COX6C	ENST00000520468	.	.	6.022930e-01	1	.
TMEM161A	ENST00000162044	.	.	6.023416e-01	1	.
MICAL2	ENST00000256194	.	.	6.024710e-01	1	.
RYR2	ENST00000366574	.	.	6.025511e-01	1	.
ZNF57	ENST00000306908	.	.	6.025927e-01	1	.
LRRC52	ENST00000294818	.	.	6.026949e-01	1	.
SPRY1	ENST00000394339	.	.	6.027608e-01	1	.
FER	ENST00000281092	.	.	6.027747e-01	1	.
OR7C2	ENST00000248072	.	.	6.027778e-01	1	.
BTC	ENST00000395743	.	.	6.028895e-01	1	.
TCEB2	ENST00000262306	.	.	6.031276e-01	1	.
TMEM184A	ENST00000297477	.	.	6.031596e-01	1	.
MAGOHB	ENST00000320756	.	.	6.031675e-01	1	.
PRCP	ENST00000393399	.	.	6.032203e-01	1	.
KDM6B	ENST00000254846	.	.	6.032960e-01	1	.
LUZP1	ENST00000302291	.	.	6.033062e-01	1	.
LRP2BP	ENST00000328559	.	.	6.034067e-01	1	.
IL31RA	ENST00000447346	.	.	6.036613e-01	1	.
LYPLAL1	ENST00000366928	.	.	6.038660e-01	1	.
PRELID1	ENST00000303204	.	.	6.039287e-01	1	.
SLC25A35	ENST00000380067	.	.	6.042427e-01	1	.
FOXO1	ENST00000379561	.	.	6.044432e-01	1	.
BTN1A1	ENST00000244513	.	.	6.044658e-01	1	.
CCDC159	ENST00000588790	.	.	6.045307e-01	1	.
ACAA1	ENST00000333167	.	.	6.045503e-01	1	.
CA3	ENST00000285381	.	.	6.045845e-01	1	.
BCAR3	ENST00000370244	.	.	6.046117e-01	1	.
NF2	ENST00000338641	.	.	6.046636e-01	1	.
SMS	ENST00000404933	.	.	6.046742e-01	1	.
RASA1	ENST00000274376	.	.	6.046851e-01	1	.
TULP4	ENST00000367097	.	.	6.046873e-01	1	.
ZNF396	ENST00000306346	.	.	6.047539e-01	1	.
ING3	ENST00000315870	.	.	6.048186e-01	1	.
TIMM22	ENST00000327158	.	.	6.048856e-01	1	.
GLB1	ENST00000307363	.	.	6.051009e-01	1	.
GPR85	ENST00000297146	.	.	6.051272e-01	1	.
DCDC2	ENST00000378454	.	.	6.052043e-01	1	.
PHF3	ENST00000262043	.	.	6.053163e-01	1	.
LCE3B	ENST00000335633	.	.	6.053627e-01	1	.
ABCC1	ENST00000399410	.	.	6.053719e-01	1	.
GLRA1	ENST00000455880	.	.	6.053750e-01	1	.
NDUFB11	ENST00000276062	.	.	6.054692e-01	1	.
CDH12	ENST00000382254	.	.	6.055205e-01	1	.
TEX15	ENST00000523186	.	.	6.055657e-01	1	.
TBX10	ENST00000335385	.	.	6.056106e-01	1	.
UBXN7	ENST00000296328	.	.	6.057146e-01	1	.
PDCL2	ENST00000295645	.	.	6.058207e-01	1	.
SLC7A5	ENST00000261622	.	.	6.058630e-01	1	.
KLK12	ENST00000250351	.	.	6.059464e-01	1	.
MFSD6	ENST00000392328	.	.	6.060975e-01	1	.
BRF1	ENST00000546474	.	.	6.062876e-01	1	.
RPL6	ENST00000424576	.	.	6.064376e-01	1	.
KLHDC2	ENST00000298307	.	.	6.065003e-01	1	.
RAN	ENST00000543796	.	.	6.066994e-01	1	.
SAR1A	ENST00000373242	.	.	6.067490e-01	1	.
RESP18	ENST00000333527	.	.	6.067964e-01	1	.
NKIRAS1	ENST00000443659	.	.	6.068458e-01	1	.
GLMN	ENST00000370360	.	.	6.068489e-01	1	.
ACTG2	ENST00000409624	.	.	6.069292e-01	1	.
PTCH2	ENST00000372192	.	.	6.069400e-01	1	.
SLC5A11	ENST00000347898	.	.	6.069493e-01	1	.
C20orf202	ENST00000400633	.	.	6.069668e-01	1	.
GRM6	ENST00000231188	.	.	6.070467e-01	1	.
MRGPRX1	ENST00000302797	.	.	6.071291e-01	1	.
ACER1	ENST00000301452	.	.	6.071842e-01	1	.
PRDM14	ENST00000276594	.	.	6.072244e-01	1	.
SF3B5	ENST00000367569	.	.	6.072815e-01	1	.
OR5T3	ENST00000303059	.	.	6.073592e-01	1	.
SEMA6A	ENST00000343348	.	.	6.073823e-01	1	.
CYLC1	ENST00000329312	.	.	6.075583e-01	1	.
IDO2	ENST00000502986	.	.	6.075885e-01	1	.
FGF10	ENST00000264664	.	.	6.076337e-01	1	.
EPO	ENST00000252723	.	.	6.076935e-01	1	.
ALS2CR11	ENST00000439140	.	.	6.077303e-01	1	.
ITPKC	ENST00000263370	.	.	6.078622e-01	1	.
FAM114A2	ENST00000351797	.	.	6.079177e-01	1	.
GPA33	ENST00000367868	.	.	6.079368e-01	1	.
SNX10	ENST00000338523	.	.	6.080587e-01	1	.
TREML2	ENST00000483722	.	.	6.081130e-01	1	.
HNRNPR	ENST00000374616	.	.	6.081206e-01	1	.
ARHGAP4	ENST00000370028	.	.	6.081225e-01	1	.
URGCP	ENST00000453200	.	.	6.082232e-01	1	.
CSN2	ENST00000353151	.	.	6.082581e-01	1	.
FEZF1	ENST00000442488	.	.	6.084109e-01	1	.
STMN2	ENST00000518111	.	.	6.085917e-01	1	.
WDR27	ENST00000448612	.	.	6.086121e-01	1	.
ANXA9	ENST00000368947	.	.	6.086129e-01	1	.
ESRP2	ENST00000473183	.	.	6.087908e-01	1	.
RELL2	ENST00000297164	.	.	6.088087e-01	1	.
SMC1A	ENST00000322213	.	.	6.088369e-01	1	.
FAM107B	ENST00000181796	.	.	6.088902e-01	1	.
UBE2U	ENST00000371076	.	.	6.089087e-01	1	.
FGD6	ENST00000343958	.	.	6.089551e-01	1	.
C8orf4	ENST00000315792	.	.	6.090432e-01	1	.
AVPR1A	ENST00000299178	.	.	6.091928e-01	1	.
POU5F1B	ENST00000465342	.	.	6.091976e-01	1	.
AKT3	ENST00000366539	.	.	6.092843e-01	1	.
MGLL	ENST00000265052	.	.	6.094282e-01	1	.
C6orf226	ENST00000408925	.	.	6.094790e-01	1	.
ZNF564	ENST00000339282	.	.	6.096907e-01	1	.
SAMD8	ENST00000542569	.	.	6.097487e-01	1	.
DFNA5	ENST00000342947	.	.	6.097726e-01	1	.
GATA1	ENST00000376670	.	.	6.097795e-01	1	.
SV2A	ENST00000369146	.	.	6.098208e-01	1	.
CNTFR	ENST00000378980	.	.	6.098453e-01	1	.
KRTAP10-9	ENST00000397911	.	.	6.098731e-01	1	.
FAM102B	ENST00000370035	.	.	6.099114e-01	1	.
DIRAS2	ENST00000375765	.	.	6.099582e-01	1	.
ZNF804A	ENST00000302277	.	.	6.099969e-01	1	.
PPARGC1B	ENST00000309241	.	.	6.100844e-01	1	.
CLDN9	ENST00000445369	.	.	6.101169e-01	1	.
BIRC8	ENST00000426466	.	.	6.101371e-01	1	.
OR6C76	ENST00000328314	.	.	6.102042e-01	1	.
ISG20L2	ENST00000313146	.	.	6.102423e-01	1	.
ARNTL	ENST00000389707	.	.	6.104175e-01	1	.
ACAD10	ENST00000455480	.	.	6.105188e-01	1	.
DARS2	ENST00000361951	.	.	6.105889e-01	1	.
CCDC127	ENST00000296824	.	.	6.106390e-01	1	.
FGF23	ENST00000237837	.	.	6.106542e-01	1	.
PREPL	ENST00000409936	.	.	6.107316e-01	1	.
SPIN3	ENST00000374919	.	.	6.108085e-01	1	.
SPESP1	ENST00000310673	.	.	6.108299e-01	1	.
IRAK3	ENST00000261233	.	.	6.108539e-01	1	.
WDR5B	ENST00000330689	.	.	6.108818e-01	1	.
RNF26	ENST00000311413	.	.	6.110007e-01	1	.
MTSS1L	ENST00000338779	.	.	6.111653e-01	1	.
RASSF7	ENST00000397583	.	.	6.113533e-01	1	.
FLNB	ENST00000490882	.	.	6.114225e-01	1	.
NOSTRIN	ENST00000444448	.	.	6.116637e-01	1	.
SPG7	ENST00000268704	.	.	6.117410e-01	1	.
WNT9A	ENST00000272164	.	.	6.118992e-01	1	.
MID1IP1	ENST00000336949	.	.	6.119432e-01	1	.
SLC23A1	ENST00000353963	.	.	6.119584e-01	1	.
SLC17A9	ENST00000370351	.	.	6.119791e-01	1	.
PHF12	ENST00000332830	.	.	6.120249e-01	1	.
SMARCD3	ENST00000491651	.	.	6.121815e-01	1	.
UFM1	ENST00000239878	.	.	6.121830e-01	1	.
MRFAP1L1	ENST00000320848	.	.	6.125451e-01	1	.
FGR	ENST00000374005	.	.	6.127558e-01	1	.
XPO4	ENST00000255305	.	.	6.127963e-01	1	.
DARC	ENST00000368121	.	.	6.129625e-01	1	.
COL6A2	ENST00000300527	.	.	6.130963e-01	1	.
RNF13	ENST00000344229	.	.	6.131628e-01	1	.
ACN9	ENST00000432641	.	.	6.131726e-01	1	.
RAB23	ENST00000317483	.	.	6.131957e-01	1	.
C1orf50	ENST00000372525	.	.	6.133669e-01	1	.
BTBD8	ENST00000342818	.	.	6.133822e-01	1	.
MED12	ENST00000374080	.	.	6.134087e-01	1	.
ZNF426	ENST00000535489	.	.	6.134864e-01	1	.
HOXC8	ENST00000040584	.	.	6.135443e-01	1	.
ELMO1	ENST00000310758	.	.	6.135623e-01	1	.
